,0,1,2
232,"[   40   760    26   475   262  8222   318   523  6546  2474   198   198
     1  3673   523  6546   475   356   460   787   379  1551  1936  4608
   257  1110    13  1320   318    11  2641   286  3624  1528   356   460
  3151   262 14699    13   843   356  2236   423   262  1037   286  4899
   290  6541    11  3505    13   554   257  1295   262  2546   286 28319
   612  1276   307   257  1178 20073   991  7268  1223   286  1988    13
  3363    11   416   477  1724   262   625  1044  6339   318  1266    11
   422   783   319    13   632  1724 16571  4608  2427   286  2192   734
  3470   526   198   198 19093   484  4987  2402   340    26   290    11
  1719 10282  6067    11  2921   606   645   517  1807    11   475  5597
   329  1334    13   843 26428  1625   866  1752   517    26   340 24887
    11   895   727  1586  1863   262  8222    12  1370   284  7421   904
    26   340 11544   284 19222  4628  1213   290 13443  1308  2374    11
   788  1816   503    13   843   366  1169  2344   326  4539   706   262
  4252 43363   290 25889 26625  1871   262  5509    12 35011    11   257
   981    11   588   262   493 12484   286   257 42644 14836    11   290
   373 10574   757   526   198   198  1858   416   262  2046  2971   339
  2063  2497    11  2063 39243   607  4931    11 13443   290  4950  3805
   262  3067    12 34565    11   256 10228  4168   326 45361   607    13
   679  2936   607  5814    11  9204  1474  1108    26   465  1021  7194
 25144   290 12070   340    11   290   262  3833   373  4504]","[   40   760    26   475   262  8222   318   523  6546  2474   198   198
     1  3673   523  6546   475   356   460   787   379  1551  1936  4608
   257  1110    13  1320   318    11  2641   286  3624  1528   356   460
  3151   262 14699    13   843   356  2236   423   262  1037   286  4899
   290  6541    11  3505    13   554   257  1295   262  2546   286 28319
   612  1276   307   257  1178 20073   991  7268  1223   286  1988    13
  3363    11   416   477  1724   262   625  1044  6339   318  1266    11
   422   783   319    13   632  1724 16571  4608  2427   286  2192   734
  3470   526   198   198 19093   484  4987  2402   340    26   290    11
  1719 10282  6067    11  2921   606   645   517  1807    11   475  5597
   329  1334    13   843 26428  1625   866  1752   517    26   340 24887
    11   895   727  1586  1863   262  8222    12  1370   284  7421   904
    26   340 11544   284 19222  4628  1213   290 13443  1308  2374    11
   788  1816   503    13   843   366  1169  2344   326  4539   706   262
  4252 43363   290 25889 26625  1871   262  5509    12 35011    11   257
   981    11   588   262   493 12484   286   257 42644 14836    11   290
   373 10574   757   526   198   198  1858   416   257  1310  1379   482
  1625  1450   508   547   991  2407 44570    13  1881   286   262  1448
  6204   351  1182   284  2344    26   584    11   508   373   287  8187
   416  3047    11  3947   284   307  2263   257  9341  9476   422   884
  6067   286  8187    13   198   198  1026   373   257  1808]",0
233,"[  220   220   220   220   220   220   220   220   220   220   220   220
  1815    79    13  3059    13  4307  1539  1160   317    13    18    67
   642  1314    11 36141    12  2481 29565 28875    13   327    76 40989
   400  8183   198   220   220   220   220   220   220   220   220   220
   220   220   220  2813  1776  8877   410    13  4452   286  4946 13407
    11   860  5892   317    13    17    67   860  2998    11   198   220
   220   220   220   220   220   220   220   220   220   220   220   860
  2931 29565 28875    13   327    76 40989   400  8183  3050   737   554
   262  8889   286   597   198   220   220   220   220   220   220   220
   220   220   220   220   220  2370   326   262  2732   468 13134   287
  2089  4562   393   198   220   220   220   220   220   220   220   220
   220   220   220   220   326   262  4406   466    11   287  1109    11
  2152    11   564   250  1169  9076   902   287   685  1169   198   220
   220   220   220   220   220   220   220   220   220   220   220 23942
    60   815   307  6292   355  2081    13   447   251 11130 45197   410
    13 11243    13   198   220   220   220   220   220   220   220   220
   220   220   220   220  2129   447   247    83   286  2039    85 28781
    13  5038  1539 15349   317    13    18    67 49020    11  4353    17
    12  5999 29565 28875    13   198   220   220   220   220   220   220
   220   220   220   220   220   220   327    76 40989   400  8183  1946
     8   357    66  1780  4452   286   262 10807   410    13]","[  220   220   220   220   220   220   220   220   220   220   220   220
  1815    79    13  3059    13  4307  1539  1160   317    13    18    67
   642  1314    11 36141    12  2481 29565 28875    13   327    76 40989
   400  8183   198   220   220   220   220   220   220   220   220   220
   220   220   220  2813  1776  8877   410    13  4452   286  4946 13407
    11   860  5892   317    13    17    67   860  2998    11   198   220
   220   220   220   220   220   220   220   220   220   220   220   860
  2931 29565 28875    13   327    76 40989   400  8183  3050   737   554
   262  8889   286   597   198   220   220   220   220   220   220   220
   220   220   220   220   220  2370   326   262  2732   468 13134   287
  2089  4562   393   198   220   220   220   220   220   220   220   220
   220   220   220   220   326   262  4406   466    11   287  1109    11
  2152    11   564   250  1169  9076   902   287   685  1169   198   220
   220   220   220   220   220   220   220   220   220   220   220 23942
    60   815   307  6292   355  2081    13   447   251 11130 45197   410
    13 11243    13   198   220   220   220   220   220   220   220   220
   220   220   220   220  2129   447   247    83   286  7005   685  3978
  4357   860   317    13    18    67  1367  1270    11  1367  2327   357
 28875    13  2813   737   383  2151   198   220   220   220   220   220
   220   220   220   220   220   220   220   508 12932  9412   286  1171
  4963  1276   787   290   198   220   220   220   220   220]",0
234,"[ 6376  2625    15     1  1249  2625 30224     1  2866  2625    15    13
   486     1  4129  2625    15    13   940     1  5485  2625  8784    13
  3459 12095  3064    13   405  8949    13  3459 12095  3064    13   405
 26700   198   220   220   220  7359 14907    29   198   220   220   220
  1279 14907  4686    28  1298    17    62    18     1  2163  2625 32538
     1  8406    72    28  1298    17    62    16  5320   198   220   220
   220   220   220   220   220  1279 33533  4686    28  1298    17    62
    18    62    15     1  6376  2625    15     1  1249  2625 30224     1
  2866  2625  1983    13  3695     1  4129  2625   940    13  1129     1
  5485  2625  5892    13  1899 12095 15197    13  2154  6957    13  1954
 12095 15377    13  1507 10111    13  3023 12095  8784    13   486  9661
    13  3865 12095  3064    13  2075  8949    13  3459 12095  3064    13
   405 26700   198   220   220   220  7359 14907    29   198   220   220
   220  1279 14907  4686    28  1298    17    62    19     1  2163  2625
 32538     1  8406    72    28  1298    17    62    15  5320   198   220
   220   220   220   220   220   220  1279 33533  4686    28  1298    17
    62    19    62    15     1  6376  2625    15     1  1249  2625 30224
     1  2866  2625  1983    13  3695     1  4129  2625   940    13  1433
     1  5485  2625  6420    13  4761 12095  3064    13   405  8949    13
  3459 12095  3064    13   405 26700   198   220   220   220  7359 14907
    29   198   220   220   220  1279 14907  4686    28  1298]","[ 6376  2625    15     1  1249  2625 30224     1  2866  2625    15    13
   486     1  4129  2625    15    13   940     1  5485  2625  8784    13
  3459 12095  3064    13   405  8949    13  3459 12095  3064    13   405
 26700   198   220   220   220  7359 14907    29   198   220   220   220
  1279 14907  4686    28  1298    17    62    18     1  2163  2625 32538
     1  8406    72    28  1298    17    62    16  5320   198   220   220
   220   220   220   220   220  1279 33533  4686    28  1298    17    62
    18    62    15     1  6376  2625    15     1  1249  2625 30224     1
  2866  2625  1983    13  3695     1  4129  2625   940    13  1129     1
  5485  2625  5892    13  1899 12095 15197    13  2154  6957    13  1954
 12095 15377    13  1507 10111    13  3023 12095  8784    13   486  9661
    13  3865 12095  3064    13  2075  8949    13  3459 12095  3064    13
   405 26700   198   220   220   220  7359 14907    29   198   220   220
   220  1279 14907  4686    28  1298    17    62    19     1  2163  2625
 32538     1  8406    72    28  1298    17    62    15  5320   198   220
   220   220   220   220   220   220  1279 33533  4686    28  1298    17
    62    19    62    15     1  6376  2625    15     1  1249  2625 30224
     1  2866  2625    15     1  4129  2625    15    13   486     1  5485
  2625  5892    13  3459    11  4531    13  3070  7388    13  3695    11
  5892    13  3324  1802    13  1433    11  6052    13  2998  8949    13
  1507    11  5824    13  1415 26700   198   220   220   220]",0
235,"[13472  1626   262  3491   338  8434  4755   355   262  6317  6348   526
   366 13710    11  9356    11   475   612   318   645  1900  2446   329
 12755   257 49810 13472   526   366  5297    11  3763    11   475 26787
    11   340   318  1744   526   366 12814   777  1332  2482    11   356
   714  5678   257   649  3644  2746   286   262  2568  8925   286   257
  3491   326   460  1332   257   649 20413   341  1430   526   366    40
  1101  1728   340   460   307 13013    11  1728   526   366  1026   338
   655   257  2300   286   640   526   366    32  2300   286   640   526
   366 16773   526   366 14967   291   259   526   366  7575   329   345
   284  2666   514   788   526   366 27898  9313   366    40   423  1282
   284  8720  2581   986 13142 15500   262 14973   526   366 14967   291
   259    11   314  2314  1975   428   526   366  5195 13142  1701   366
  1722 11183   422   644  1701   366    40  1210  3126   287  1440  1528
    11  4139   526   366  5297    11   290   534  1641   290  7810   389
  1541 11228   329   534 22406   526   366    40  1975   326   340   318
   640   329   514   284   302  1069  9862   355   257   661    11   262
 11501   286   262 22406   526   366  8491   484 10833   345   656   428
  1701   366  8491   345   852 48474  1701   366 18943  2290  5864    11
  3737   526   366  7222   263   771  1701   366  2949   526   366  5122
   691  4588    11  4139    11   318   416  1672   526   366 14967   291
   259   338  2551   318   465   898  1479   481    11   314]","[13472  1626   262  3491   338  8434  4755   355   262  6317  6348   526
   366 13710    11  9356    11   475   612   318   645  1900  2446   329
 12755   257 49810 13472   526   366  5297    11  3763    11   475 26787
    11   340   318  1744   526   366 12814   777  1332  2482    11   356
   714  5678   257   649  3644  2746   286   262  2568  8925   286   257
  3491   326   460  1332   257   649 20413   341  1430   526   366    40
  1101  1728   340   460   307 13013    11  1728   526   366  1026   338
   655   257  2300   286   640   526   366    32  2300   286   640   526
   366 16773   526   366 14967   291   259   526   366  7575   329   345
   284  2666   514   788   526   366 27898  9313   366    40   423  1282
   284  8720  2581   986 13142 15500   262 14973   526   366 14967   291
   259    11   314  2314  1975   428   526   366  5195 13142  1701   366
  1722 11183   422   644  1701   366    40  1210  3126   287  1440  1528
    11  4139   526   366  5297    11   290   534  1641   290  7810   389
  1541 11228   329   534 22406   526   366    40  1975   326   340   318
   640   329   514   284   302  1069  9862   355   257   661    11   262
 11501   286   262 22406   526   366  8491   484  5597   284  4384   262
 15159  2963   286   262  4028  2077  1028   345   734  2745  2084   220
   290   262  2995  1201   788  1701   366  1212  1701 27896   262  2995
   286  1440  2187  2431  2084   553   366  5246  2365 16172   986   290
   257  1448   314   760   845   880   416   644   314  1053]",0
236,"[  220 34013  7359 49736    29   198   220   220   220 34013  1279  4906
 17143  1438  2625  6849   282   518  5320   464  2099   286   262  1988
 25970  4906 17143    29   198   220   220   220  1171 12531  1398  1001
  3021  9487 32634  7509 14881    27  6849   282   518    29  1058 23283
  7509 14881    27  6849   282   518    29   810  3195   282   518  1058
  1398   198   220   220   220  1391   198   220   220   220   220   220
   220   220  3373  1171  5050   198   220   220   220   220   220   220
   220 34013  1279 49736    29   198   220   220   220   220   220   220
   220 34013  2935 48499  4340   257  1988    13   198   220   220   220
   220   220   220   220 34013  7359 49736    29   198   220   220   220
   220   220   220   220 34013  1279 17143  1438  2625 22866  5320   464
   748 48499  1634  4732 25970 17143    29   198   220   220   220   220
   220   220   220 34013  1279 17143  1438  2625 22046  5320   464   748
 48499  1634 26498 25970 17143    29   198   220   220   220   220   220
   220   220 34013  1279  7783    82    29    32   748 48499  1143  1988
 25970  7783    82    29   198   220   220   220   220   220   220   220
  1171 20957  3195   282   518  2935 48499  1096     7    33  1559  5960
 48499  1634 21947  4732    11   347  1559  5960 48499  1634 42035 26498
     8   198   220   220   220   220   220   220   220  1391   198   220
   220   220   220   220   220   220   220   220   220   220  1401   275
  1559 33634   796  4732    13 33634    26   198   220   220]","[  220 34013  7359 49736    29   198   220   220   220 34013  1279  4906
 17143  1438  2625  6849   282   518  5320   464  2099   286   262  1988
 25970  4906 17143    29   198   220   220   220  1171 12531  1398  1001
  3021  9487 32634  7509 14881    27  6849   282   518    29  1058 23283
  7509 14881    27  6849   282   518    29   810  3195   282   518  1058
  1398   198   220   220   220  1391   198   220   220   220   220   220
   220   220  3373  1171  5050   198   220   220   220   220   220   220
   220 34013  1279 49736    29   198   220   220   220   220   220   220
   220 34013  2935 48499  4340   257  1988    13   198   220   220   220
   220   220   220   220 34013  7359 49736    29   198   220   220   220
   220   220   220   220 34013  1279 17143  1438  2625 22866  5320   464
   748 48499  1634  4732 25970 17143    29   198   220   220   220   220
   220   220   220 34013  1279 17143  1438  2625 22046  5320   464   748
 48499  1634 26498 25970 17143    29   198   220   220   220   220   220
   220   220 34013  1279  7783    82    29    32   748 48499  1143  1988
 25970  7783    82    29   198   220   220   220   220   220   220   220
  1171 20957  3195   282   518  2935 48499  1096    27  6849   282   518
 33994 32634  1634 42035    30 26498     8  5218   428 13557 39098     7
 22866    11   357  6849   282   518     8 26498    58 13152  6030    27
  6849   282   518    29  4083  5960 48499  1096     7  8134  1564    13
  3103  1851  2514 19904  2743   415 11395     7 22866    30]",0
237,"[ 3741   286  1909   447   247    82   749  9208 23864  6759  1023  3197
 12141   422   511  7103 27677    13   554  2846   286 27525    12  7437
 23864  6759  1042    11   329  1672    11 10288   389  2048  1464   925
   284 44476 38005  5235  5714    11  5187    69  6058 25688   945   357
  8727    11   287  1210    11  7953 20823   351   262   670   286 29576
   828   370    13   569    13   440    13  2264   500    11  3759 27905
    11  6219   371   419    88   290 24410   560  5930  7402    13  9676
    11   618 23864  6759  1023  8209   517 18633   351   262  2106   286
  8876   357   292   318   262  1339   351  5199  1709  3749    11   329
  1672   828   262  2962 12444   284   307   319   262   670   286 29576
   290 38106    13 24982    11   287   262  4732   286 29112    12 14792
 23864  6759  1042    11   371   419    88   290 11256  4835   360  4364
    69   385   547 19501   871   287   262  2565   326   484   547   734
   286   262   717  2116    12  5577  6676 23864  6759  1023   357   259
  3594    12 25159  8233 13332     8   284  7301   262 33119 15793   286
  7581  2770 15421   286  4885  8876    13  9561   511 22440    11   262
 33119 10794   286   262  2106   286  7581  1435    11   290   286   679
   485 26679   287  1948    11  2540   287 23176    13   632   318   407
 13318  6452    11  4361    11   326   371   419    88   290   360  4364
    69   385   447   247 11756 26146   389    11  3737    11   262 11497
 38860 23864  6759   396 24654   286   679   485 26679   290]","[ 3741   286  1909   447   247    82   749  9208 23864  6759  1023  3197
 12141   422   511  7103 27677    13   554  2846   286 27525    12  7437
 23864  6759  1042    11   329  1672    11 10288   389  2048  1464   925
   284 44476 38005  5235  5714    11  5187    69  6058 25688   945   357
  8727    11   287  1210    11  7953 20823   351   262   670   286 29576
   828   370    13   569    13   440    13  2264   500    11  3759 27905
    11  6219   371   419    88   290 24410   560  5930  7402    13  9676
    11   618 23864  6759  1023  8209   517 18633   351   262  2106   286
  8876   357   292   318   262  1339   351  5199  1709  3749    11   329
  1672   828   262  2962 12444   284   307   319   262   670   286 29576
   290 38106    13 24982    11   287   262  4732   286 29112    12 14792
 23864  6759  1042    11   371   419    88   290 11256  4835   360  4364
    69   385   547 19501   871   287   262  2565   326   484   547   734
   286   262   717  2116    12  5577  6676 23864  6759  1023   357   259
  3594    12 25159  8233 13332     8   284  7301   262 33119 15793   286
  7581  2770 15421   286  4885  8876    13  9561   511 22440    11   262
 33119 10794   286   262  2106   286  7581  1435  2810   257  7696  1022
  7581  9251   290   357   944    12  9685     8 30842   508   973   284
   307    11   475   645  2392   547    11  5364  7581  9251    11   475
   783 16555   284  9117   511   670  3675   262  6761   326   373  5033
 32472    13  4900   262  2106   286  8876  6150 15833   290]",0
238,"[  198   220   220   220  1391   198   220   220   220   220   220  1438
    25   705  9688 11122   501  2953  3256   198   220   220   220   220
   220  2099    25   705 19738  3256   198   220   220   220   220   220
  3689    25   685 29001    16    71  3256   705    12    21    71  3256
   705    12  1065    71  3256   705    12    16    67  3256   705    12
    17    67  3256   705    12    22    67  3256   705    12  1415    67
  3256   705    12  1270    67     6  4357   198   220   220   220  8964
   198   220   220   220  1391   198   220   220   220   220   220  1438
    25   705   437 11122   501  2953  3256   198   220   220   220   220
   220  2099    25   705 19738  3256   198   220   220   220   220   220
  3689    25   685 29001    16    71  3256   705    12    21    71  3256
   705    12  1065    71  3256   705    12    16    67  3256   705    12
    17    67  3256   705    12    22    67  3256   705    12  1415    67
  3256   705    12  1270    67     6  4357   198   220   220   220   220
   220 11902    25  2081    11   198   220   220   220  8964   198   220
 16589   198   220  4277 10044  4105    25   685 29001    16    71     6
  4357   198   220  2196    25   705    16    13    15  3256   198 22133
   198   198  2860    37 19524  7469 15090   198   220  1438    25   705
  6551   276 26287  3256   198   220  6536    25   705 20575   500  3256
   198   220 42287    25   685   198   220   220   220  1391  1438    25
   705   847  3256  2099    25   705  8367    62   273    62]","[  198   220   220   220  1391   198   220   220   220   220   220  1438
    25   705  9688 11122   501  2953  3256   198   220   220   220   220
   220  2099    25   705 19738  3256   198   220   220   220   220   220
  3689    25   685 29001    16    71  3256   705    12    21    71  3256
   705    12  1065    71  3256   705    12    16    67  3256   705    12
    17    67  3256   705    12    22    67  3256   705    12  1415    67
  3256   705    12  1270    67     6  4357   198   220   220   220  8964
   198   220   220   220  1391   198   220   220   220   220   220  1438
    25   705   437 11122   501  2953  3256   198   220   220   220   220
   220  2099    25   705 19738  3256   198   220   220   220   220   220
  3689    25   685 29001    16    71  3256   705    12    21    71  3256
   705    12  1065    71  3256   705    12    16    67  3256   705    12
    17    67  3256   705    12    22    67  3256   705    12  1415    67
  3256   705    12  1270    67     6  4357   198   220   220   220   220
   220 11902    25  2081    11   198   220   220   220  8964   198   220
 16589   198   220  4277 10044  4105    25   685 29001    16    71     6
  4357   198   220  2196    25   705    16    13  1731  3256   198 19629
   198  3556 12048    29   198    27 12048 12351    28  4458    14  1324
    13  8457     6 12240 12048    29   198  3556  2256    29   198  3556
  2618    29   198  3556  6494    29   198 15506    63   198  3556 26652
 12240  2197  5580    29   198   438   628   198   198  2235]",0
239,"[  307    13   564   251   198  9908  7697 28972    11  6705 40051  8495
    11 12406   198   447   250    40   447   247    76 20536   290 21014
   284   307 19332    11   340   373   281 11359  1998   351   257 11004
  1074   508   389   477   636   286   428  9465    13   632   318   616
   717 11872   290   314   447   247    76   523  3772   284   307   636
   286   428  3748  1767   286  7401    13   447   251   198 14967 27209
    11  9920    14 35248   286  6705 36492 27018 10429    11 25301   975
   494   198     1 17439   268   975   494   318   257   845  2614  2646
   329   502    13   383  2126   286  5149   257  3895  4129  2196   373
   287   262   736   286   616  2000   329   867   812    13 13707 20843
   373   262  2818  7090   329   428  1628    11   290   530   314  1053
  1464  6151   329   663  4911  6517   290 15793  1483    13   314  1053
  3111   351   523   867  8082  7912    25  2355  2024    11  3350  1866
    11   900 31606    11   290 30095 14429    11   477   508   423  4193
  2222   428  2646   284  1204   530  5739   379   257   640    13   314
  1101   523 21014   326   262  8581   468  8018   428  2646   355   530
   286   663 26456   526   198  9704  3998    11  3437   286  6705 36492
 27018 10429    11   370 11402    12  1026 20993   198     1  2514   423
   262   370 11402    12  1026 20993  1074   338  7506   290   812   286
  1327   670 10810   416   262  8581   318   281  7522   588   645   584
    13   775   389   523  6613    11   523 14066   532   314]","[  307    13   564   251   198  9908  7697 28972    11  6705 40051  8495
    11 12406   198   447   250    40   447   247    76 20536   290 21014
   284   307 19332    11   340   373   281 11359  1998   351   257 11004
  1074   508   389   477   636   286   428  9465    13   632   318   616
   717 11872   290   314   447   247    76   523  3772   284   307   636
   286   428  3748  1767   286  7401    13   447   251   198 14967 27209
    11  9920    14 35248   286  6705 36492 27018 10429    11 25301   975
   494   198     1 17439   268   975   494   318   257   845  2614  2646
   329   502    13   383  2126   286  5149   257  3895  4129  2196   373
   287   262   736   286   616  2000   329   867   812    13 13707 20843
   373   262  2818  7090   329   428  1628    11   290   530   314  1053
  1464  6151   329   663  4911  6517   290 15793  1483    13   314  1053
  3111   351   523   867  8082  7912    25  2355  2024    11  3350  1866
    11   900 31606    11   290 30095 14429    11   477   508   423  4193
  2222   428  2646   284  1204   530  5739   379   257   640    13   314
  1101   523 21014   326   262  8581   468  8018   428  2646   355   530
   286   663 26456   526   198  9704  3998    11 13745  7849   955  9150
    14    50 28079 22183   532 25301   975   494   198     1    40   561
   588   284 43647  5045 27209    11  2940  3998    11   290 12382 11582
   319  5442  6705 13745 15178  1863   351  3362  6484     6  2656  4776
    13   383  2646   481  1280   428   614    13  5045   857]",0
240,"[   13 14421 24941 13557 28751    13 22019   494     8  1391   198   220
   220   220   220   220   220   220  3373  5157   904 17764   351  1279
  3023  2196   286  1020    13   198   220   220   220   220   220   220
   220  1401   256    76   489   796  2956  9186  6816     7    39  1847
    13 14421 24941 13557 28751    13 22019   494    13 33257  1776   198
   220   220   220   220   220   220   220  1441   256    76   489    13
 11201   392 15090   823    25   823    13 35312     7 10354 11537    58
    16    60 14980   198   220   220   220   220   220  1782   198   220
   220   220   220   220  2073  1391   198   220   220   220   220   220
   220   220  1441   823    26   198   220   220   220   220   220  1782
   198   220   220   220  8964   198   220   220   220 21136 13847   364
    25  2163     7  8841     8  1391   198   220   220   220   220   220
  1401 13639    62  6615   796  4731    13 35312  7203    59    77 15341
   198   220   220   220   220   220  1401 24697   796  1391 19629   198
   220   220   220   220   220  4808    13 27379     7 25677    62  6615
    11  2163     7  1370     8  1391   198   220   220   220   220   220
   220   220  1401  3354   796  1627    13 35312     7 10354 24036   198
   220   220   220   220   220   220   220   611   357 42632    13 13664
  1875   352     8  1391   198   220   220   220   220   220   220   220
   220   220  1401  1438   796  3354    13 30846 22446  2213   320  9783
   198   220   220   220   220   220   220   220   220   220]","[   13 14421 24941 13557 28751    13 22019   494     8  1391   198   220
   220   220   220   220   220   220  3373  5157   904 17764   351  1279
  3023  2196   286  1020    13   198   220   220   220   220   220   220
   220  1401   256    76   489   796  2956  9186  6816     7    39  1847
    13 14421 24941 13557 28751    13 22019   494    13 33257  1776   198
   220   220   220   220   220   220   220  1441   256    76   489    13
 11201   392 15090   823    25   823    13 35312     7 10354 11537    58
    16    60 14980   198   220   220   220   220   220  1782   198   220
   220   220   220   220  2073  1391   198   220   220   220   220   220
   220   220  1441   823    26   198   220   220   220   220   220  1782
   198   220   220   220  8964   198   220   220   220 21136 13847   364
    25  2163     7  8841     8  1391   198   220   220   220   220   220
  1401 13639    62  6615   796  4731    13 35312  7203    59    77 15341
   198   220   220   220   220   220  1401 24697   796  1391 19629   198
   220   220   220   220   220  4808    13 27379     7 25677    62  6615
    11  2163     7  1370     8  1391   198   220   220   220   220   220
   220   220  1401  3354   796  1627    13 35312     7  2404  1776   198
   220   220   220   220   220   220   220  1401   318 21886   796 21136
 21886     7 42632  1776   198   220   220   220   220   220   220   220
   611   357 42632  6624   366  4943  1391   198   220   220   220   220
   220   220   220   220   220  1441    26   198   220   220]",0
241,"[20709     5   280  4029    26  4372   268   267  1082   281  1222   280
  4029    26  1706   260   488 46097 13573   488   660   356  2676   469
   293   270   316    13   360   444   308   274  3043  4352   474   276
  5374   299   333    11   266  1697  5576   479   261    74  8374  1052
 14201   912 30354   660   277     5 13814    75    26    81   304   259
   308   274 23773 28029  4359   274   275    89    86    13  2051  1671
     5 26043    75    26   794   677   956  4643 14201  1452   410   273
 14485  5235    13   554  4587  2275   732 11840   304  1127  1540  6607
  4643    71  2501   641  6486 13655   257   794   555  2655 45303 21474
   328  4879  2558    68   411   325    13   370   343   336     5 13814
    75    26    83  4801  5576 13550    69     5 13814    75    26    81
   257  3046  3683    13   718 13051    13   352  6578    13   277 17400
    38 29516     5    77 24145    26  1312    53    76  3683    13   860
 13051    13   362  6578    13   277 17400    38 29516 25970    79    29
   198    27    79    29     5    77 24145    26  3556    79    29   198
    27    71    17    29    20    13    17 38437   494  3212 23773  3556
    71    17    29   198    27    79  3918  2625  4775    12 37150    25
  2270    12  4775    26  5320     5    77 24145    26    54   343   356
 13254   288   283   559    69   289   259    11   288   562 16840     5
 26043    75    26     5    82    89  4604    26  1222  8831    26   642
 13051    13   513 38437   494  3212 23773  1279 11576    29]","[20709     5   280  4029    26  4372   268   267  1082   281  1222   280
  4029    26  1706   260   488 46097 13573   488   660   356  2676   469
   293   270   316    13   360   444   308   274  3043  4352   474   276
  5374   299   333    11   266  1697  5576   479   261    74  8374  1052
 14201   912 30354   660   277     5 13814    75    26    81   304   259
   308   274 23773 28029  4359   274   275    89    86    13  2051  1671
     5 26043    75    26   794   677   956  4643 14201  1452   410   273
 14485  5235    13   554  4587  2275   732 11840   304  1127  1540  6607
  4643    71  2501   641  6486 13655   257   794   555  2655 45303 21474
   328  4879  2558    68   411   325    13   370   343   336     5 13814
    75    26    83  4801  5576 13550    69     5 13814    75    26    81
   257  3046  3683    13   718 13051    13   352  6578    13   277 17400
    38 29516     5    77 24145    26  1312    53    76  3683    13   860
 13051    13   362  6578    13   277 17400    38 29516 25970    79    29
   198    27    79    29     5    77 24145    26  3556    79    29   198
    27    71    17    29    20    13    17 38437   494  3212 23773  3556
    71    17    29   198    27    79  3918  2625  1370    12 17015    25
 11442 26525 22039    33    29    32   385  1357   360     5  9607  1133
    26    75  1142    12    50  1039 23773    25  3556    65    29  1846
 37951   488   307 14029 45371  2150    82   687   378  1976   333  4643
    86  2501  2150  1976   388   308     5 26043    75    26]",0
242,"[37182  1844 26234 15050   491   272  8831   276 13623   290  7667  1742
 10051   893 15071    11 48631    11   290 10345 21837    13 17377 36223
   352   481  5004  1771   262 16935   876  3048   286   440  2943 23319
   341   389  3744   621   883   286   262 12900   305 39806  6973    11
   290   611 13380   290   627   541  4994   357  1462   953  5039 26234
  2859 34147     8   393   257 22295 16862  3047   286   257 14281  4876
   357  1462  8209   424  1050  5126  1292 22963     8   481  7719   440
  2943    12 38942  6392   515  7877 20996 27597   290 12694   320 20965
  7628    13 17377 36223   362  7893   611   262 16935   876  3048   286
   440  2943 23319   341   389   517 12373   618 13105   416   262  5929
 13820   286 13380   290 16171 12080  3047   393   262 13820   286 13380
   290 49246  2239  3047    13   775 23794   326  1111   262 14735   290
 40763   286   262 27597 16862   416   440  2943 23319   341   481   307
   749 13105   416 13380   290 12080  3047    11   290   326   777 19901
   481 26020   262   424  1050  5126  1292   290 15159  2117  1292  7686
   284  2987  2854   286  6163 12694   320 20965  8861    13 43405   876
  3033   286   777  3640  2291   262 13767 13871   286   819  6545  2785
    82   287 21693 37722 26234 13623    11   257  9815  6555   286 10345
 12660  4899    11   290 35328 10256   284  4886 27597   286   424  1050
  5126  1292   290 15159  2117  1292 16890    13   383 12085   286   777
  3640   318   284  5004   262  6287   284   543  1111   262]","[37182  1844 26234 15050   491   272  8831   276 13623   290  7667  1742
 10051   893 15071    11 48631    11   290 10345 21837    13 17377 36223
   352   481  5004  1771   262 16935   876  3048   286   440  2943 23319
   341   389  3744   621   883   286   262 12900   305 39806  6973    11
   290   611 13380   290   627   541  4994   357  1462   953  5039 26234
  2859 34147     8   393   257 22295 16862  3047   286   257 14281  4876
   357  1462  8209   424  1050  5126  1292 22963     8   481  7719   440
  2943    12 38942  6392   515  7877 20996 27597   290 12694   320 20965
  7628    13 17377 36223   362  7893   611   262 16935   876  3048   286
   440  2943 23319   341   389   517 12373   618 13105   416   262  5929
 13820   286 13380   290 16171 12080  3047   393   262 13820   286 13380
   290 49246  2239  3047    13   775 23794   326  1111   262 14735   290
 40763   286   262 27597 16862   416   440  2943 23319   341   481   307
   749 13105   416 13380   290 12080  3047    11   290   326   777 19901
   481 26020   262   424  1050  5126  1292   290 15159  2117  1292  7686
   284  2987  2854   286  6163 12694   320 20965  8861    13 43405   876
  3033   286   777  3640  2291   262 13767 13871  2810   416   649   290
 13105   513    12    83   316   305  2934 26515   357  1640  5554  2649
   286 33334 20965  2163   290  1742 12204   419   291 26836   284  1700
 25319  2995     8   543   481  1249  2050   286 11943   296   313  8146
  9109   290  2859 34147 18268   355  8203   416   262  1742]",0
