,0,1,2
80,"[ 1944   287   262  4042  7439   412   794 34566    11   345   761  2951
   286  4562    13  1881   286   262  1266  2842   284 13986  3617   534
  5761   286   428  8737   318   832   512  6944    13  7486  6464  7439
  4440   295  1276   307   262  8713  6441   356  1998   351   674  4453
    11   512  6944   286 10978    11  1944   287   262 17380 14504    11
 25978   345   329   428  8791   416 13477  2399  8737    13 40749   284
 47194 10978  7362   287   262   937  2536   590   319   262 18890   290
  1309   262  2951   286   534  5848  1716   920 11840  4262   416  2399
  8737   357  6214 35911  1303  1433  5892   737   198   198  5211   345
  1683  8277   287   512  6944   286   262  4042  7439   412   794 34566
    30  1002   345   423   512  6944  7987   379   534  4928    11   345
   389 18259    13  1002   407    11  5380   340   503   379   257  6716
  4928    13  1215  6944 21318   534  5848   290 10069   284   345   262
  8737   286  1793    13 36901  2402   534  1998   286   412   794   283
  2569   512  6944   290  3045   270  3511   284   257  2187 20122 10270
   287   428 21140   719    13   198   198 22438    11   314 47194   921
   351   262   749 11982   512  6944   355   921]","[ 1944   287   262  4042  7439   412   794 34566    11   345   761  2951
   286  4562    13  1881   286   262  1266  2842   284 13986  3617   534
  5761   286   428  8737   318   832   512  6944    13  7486  6464  7439
  4440   295  1276   307   262  8713  6441   356  1998   351   674  4453
    11   512  6944   286 10978    11  1944   287   262 17380 14504    11
 25978   345   329   428  8791   416 13477  2399  8737    13 40749   284
 47194 10978  7362   287   262   937  2536   590   319   262 18890   290
  1309   262  2951   286   534  5848  1716   920 11840  4262   416  2399
  8737   357  6214 35911  1303  1433  5892   737   198   198  5211   345
  1683  8277   287   512  6944   286   262  4042  7439   412   794 34566
    30  1002   345   423   512  6944  7987   379   534  4928    11   345
   389 18259    13  1002   407    11  5380   340   503   379   257  6716
  4928    13  1215  6944 21318   534  5848   290  6774   345  5699   284
   262  4453    13   198   198   464  4042  7439   412   794 34566   318
   257  4950    11 11386    11   290  3665  8791   351   262  4453    13
   632   318   257  1295   286 41419    11   257  1295   286  6441    11
   257  1295   286  4167    11   257  1295   286]",0
81,"[14815    27    29   197  9641    26   197 15211 10628   438    15    87
 18005  2388    84  9466   198   220 15690  5189    27 38816 10962  7004
   301  2738 23739    29   198   197   197   197  7266   301   270  3508
    26   198   220  1171    25   198   220 23449  8881    62 33489    62
  1503 30631   357    21    11 21436  3508  1776   198 19629   198   198
  7249 27018 23907   341 23739   198    90   198   220  1545  2878 27018
 23907   602    26   628   220 20512  5336   270  1096   357    71    65
    62 12807   270  1096    62 22866    62    83  1635    66    11  1500
  7951  1635  8692     8  1500   198   220  1391   198   220   220   220
  7579 11598    62 36753  2043 35400   357  5661  1776   198   220   220
   220  1441    62 40546   357 17561  1756    13 12807   270  1096   357
    66    11  2779     8 11405   198   197   197   220 21436  3508    13
 12807   270  1096   357    66    11  2779 18125   198   220  1782   628
   220  6861    25   198   220   406 34519  2514    27 48362  7248    29
   198   197   197   197 17561  1756    26   198   220   406 34519  2514
    27 38816 10962  7004   301  2738    29   198   197   197   197  7266
   301   270  3508    26   198   220  1171    25]","[14815    27    29   197  9641    26   197 15211 10628   438    15    87
 18005  2388    84  9466   198   220 15690  5189    27 38816 10962  7004
   301  2738 23739    29   198   197   197   197  7266   301   270  3508
    26   198   220  1171    25   198   220 23449  8881    62 33489    62
  1503 30631   357    21    11 21436  3508  1776   198 19629   198   198
  7249 27018 23907   341 23739   198    90   198   220  1545  2878 27018
 23907   602    26   628   220 20512  5336   270  1096   357    71    65
    62 12807   270  1096    62 22866    62    83  1635    66    11  1500
  7951  1635  8692     8  1500   198   220  1391   198   220   220   220
  7579 11598    62 36753  2043 35400   357  5661  1776   198   220   220
   220  1441    62 40546   357 17561  1756    13 12807   270  1096   357
    66    11  2779     8 11405   198   197   197   220 21436  3508    13
 12807   270  1096   357    66    11  2779 18125   198   220  1782   628
   220 20512   318    62 12102   357    71    65    62 30388    62    83
  1635    65     8  1500   198   220  1391   198   220   220   220  7579
 11598    62 23428  2389   357  5661  1776   198   220   220   220  1441
    62 40546   357 17561  1756    13   271    62]",0
82,"[  198   220   220   220   220   220   220   220   329   357   600  1312
   796   657    26  1312  1279  1802 20483  1220   357 10394  1635  6001
  1776 19969    72     8  1391   198   220   220   220   220   220   220
   220   220   220 42781    62 28764    62 20786 41052   615    70    13
  9126 18819 40809 22784  2747    13  9126 18819 40809 22784  9647    11
  6001    11   198   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220  1006    13  9126 18819 40809 22784  1006    13  2536
   485 35430   198   220   220   220   220   220   220   220  1782   198
   220   220   220   220   220   220   220   410  8416    62  1904    66
    62 45016    62  4102 39434 45016  1776   628   220   220   220   220
   220   220   220  1500   493 42118    62  2435   796   198   220   220
   220   220   220   220   220   220   220   220   220  9037    62  2701
    27   600 33994    85  8416    62  1904    66    62 45016    62   417
 28361 39434 45016 18125   198   220   220   220   220   220   220   220
 30812  7203 26287  6208   357  5420    62 39231    25  4064    67     8
  4064 34350     4    67   640    25  4064    20]","[  198   220   220   220   220   220   220   220   329   357   600  1312
   796   657    26  1312  1279  1802 20483  1220   357 10394  1635  6001
  1776 19969    72     8  1391   198   220   220   220   220   220   220
   220   220   220 42781    62 28764    62 20786 41052   615    70    13
  9126 18819 40809 22784  2747    13  9126 18819 40809 22784  9647    11
  6001    11   198   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220  1006    13  9126 18819 40809 22784  1006    13  2536
   485 35430   198   220   220   220   220   220   220   220  1782   198
   220   220   220   220   220   220   220   410  8416    62  1904    66
    62 45016    62  4102 39434 45016  1776   628   220   220   220   220
   220   220   220  1500   493 42118    62  2435   796   198   220   220
   220   220   220   220   220   220   220   220   220   410  8416    62
 45016    62  1136    62   417 28361    62  2435     7 45016  1776   198
   220   220   220   220   220   220   220 25703  9782    62    36    48
     7  3064    11 42118    62  2435  1776   198   220   220   220   220
   220   220   220 25703  9782    62    36    48]",0
83,"[ 1004   418   259    13 17159   262   835    11   484 12956   257 16574
 44321   484 18419    11  2826   257  1310  7683  2851  3738    68   357
  9183  1346    11   379   262 10907   286   530  5364   475  5576 42130
 44321  1021     8   290  2936  1123   584   503    11  1972 20269   286
   810   484  4987   290 36337    13   198   198 23792 36893   278   262
 12788 34603  3469   395    11   484  5071   262  1748   739  4641     0
   317 10441 26044   262  4318  1394    11   290 11760   286  9513   364
  9582  1886   290  1450  2286   262  3240    13   383 10281 13999   284
   262  3240   447   247    82  6133    11 42398 11760   286   479   672
 10119 22034   351 39579  2045 28841  5209    11  4150   484  8350   572
    13   632   373  1141   262   717   286   777 37238  5614   326   484
 12956   262  5544  2888   286   511  4097    11   978  1134   377    11
   508   550 18859  1497   878   262 10542   357   505  2239  4058   286
  3870   505    11  3737 10091   290   550  1138   510   351   465 19065
    12  7300   379   262  3240    13   383 10281  7448   257  1641   852
 19189   416   262  9513   364    11   290   547  1498    11   351  5032
   290  8458    11   787   511   835   832   262]","[ 1004   418   259    13 17159   262   835    11   484 12956   257 16574
 44321   484 18419    11  2826   257  1310  7683  2851  3738    68   357
  9183  1346    11   379   262 10907   286   530  5364   475  5576 42130
 44321  1021     8   290  2936  1123   584   503    11  1972 20269   286
   810   484  4987   290 36337    13   198   198 23792 36893   278   262
 12788 34603  3469   395    11   484  5071   262  1748   739  4641     0
   317 10441 26044   262  4318  1394    11   290 11760   286  9513   364
  9582  1886   290  1450  2286   262  3240    13   383 10281 13999   284
   262  3240   447   247    82  6133    11 42398 11760   286   479   672
 10119 22034   351 39579  2045 28841  5209    11  4150   484  8350   572
    13   632   373  1141   262   717   286   777 37238  5614   326   484
 12956   262  5544  2888   286   511  4097    11   978  1134   377    11
   508   550 18859  1497   878   262  3344  2540    13   198   198   464
 10281   547  1498   284  7433   262 28841  5209    11   475   547  5906
   284  7433   262   479   672 10119    11   508   547  1498   284  7433
   262 10281    13   383 10281   547  1498   284  7433   262 28841  5209
    11   475   547  5906   284  7433   262   479]",0
84,"[35275   341     1  6914  2625    90    87    25 36180 35275   341  7680
 17633    13  2202  3855    46  8289   341 36786 11037   198   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220  1279 21864  2124    25  5376  2625  3855    46  8289   341 21864
 19100     1 11899   259  2625    23     1 45344 26639    13 21106  2625
  3855    46  8289   341 21864     1 14041  2625  3855 35275   341  6358
     1  6914  2625    90    87    25 36180 35275   341  7680 17633    13
  2202  3855    46  8289   341 19100 36786 11037   198   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
  1279  8206 12235  2124    25  5376  2625    46  8289   341  8206     1
 11899   259  2625    23     1 45344 26639    13 11028  5189  2625  3855
    46  8289   341 21864 19100     1 45344 26639    13  2348   570 34104
  3152  2625  3855    46  8289   341 21864     1  8255  2625    90    87
    25 36180 35275   341  7680 17633    13    46  8289   341 12360    11
 10363    28  3198 25309 36786 11037   198   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220  1279  8206
 12235  2124    25  5376  2625    46  8289   341]","[35275   341     1  6914  2625    90    87    25 36180 35275   341  7680
 17633    13  2202  3855    46  8289   341 36786 11037   198   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220  1279 21864  2124    25  5376  2625  3855    46  8289   341 21864
 19100     1 11899   259  2625    23     1 45344 26639    13 21106  2625
  3855    46  8289   341 21864     1 14041  2625  3855 35275   341  6358
     1  6914  2625    90    87    25 36180 35275   341  7680 17633    13
  2202  3855    46  8289   341 19100 36786 11037   198   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
  1279  8206 12235  2124    25  5376  2625    46  8289   341  8206     1
 11899   259  2625    23     1 45344 26639    13 11028  5189  2625  3855
    46  8289   341 21864 19100     1 45344 26639    13  2348   570 34104
  3152  2625  3855    46  8289   341 21864     1  8255  2625    90    87
    25 36180 35275   341  7680 17633    13    46  8289   341  8206 36786
 11037   198   220   220   220   220   220   220   220   220   220   220
   220  7359 25896 26639    29   198   220   220   220   220   220   220
   220  7359 41339    29   198   220   220   220]",0
85,"[  220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220  7929 11143   590   286   880  2560 43054    82 21694 15025    11
  2148  3338  2858   329   262  1751   198   220   220   220   220   220
   220   220   220   220   220   220   220   220]","[220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220]",0
86,"[  772   996   262  4081   815   307  1498   284   804   379   262  3650
 10392   290  5004  1771   281   598  6670  3964   838   393   407    13
   198   198 12804  1438  6505   423   635   407  2077   284   262  3964
   838  5761   287   597  5763   540  1271    13 10889  2985   460   966
   503   326  3203    11  3009    11   290 12024   389   994    11   475
   612   389 47155    13 28470   422   262  3741   286   777  6505  1541
  4683   319  3964    11  3203   329  3964   838   318   257 49702  7294
 48526   598    13   383  4081   318  1642   779   286   734  1180   598
 38640   326  2496 12173   290 21869 13869   416  2493   278   422   511
  7133   290 13133  6725  1262   287    12  4803  3037    13  1867   428
  1724   318   326  5413   447   247    82   471 25527   743   423   587
  1342   286   257  5766   287  3203   447   247    82   598  2406   284
  3964   838   621  5081    13   198   198  6104  3009   290 12024    11
  3805  1719   925 26782   326  8203  1104   286  3964   838 12173    11
   466   407  2148  1336  1104   329   262  3859    13 12024   447   247
    82   598   991   288   684   663  1468 11112   290  1486  3303    11
   290  3009   447   247    82   583  2304  3008]","[  772   996   262  4081   815   307  1498   284   804   379   262  3650
 10392   290  5004  1771   281   598  6670  3964   838   393   407    13
   198   198 12804  1438  6505   423   635   407  2077   284   262  3964
   838  5761   287   597  5763   540  1271    13 10889  2985   460   966
   503   326  3203    11  3009    11   290 12024   389   994    11   475
   612   389 47155    13 28470   422   262  3741   286   777  6505  1541
  4683   319  3964    11  3203   329  3964   838   318   257 49702  7294
 48526   598    13   383  4081   318  1642   779   286   734  1180   598
 38640   326  2496 12173   290 21869 13869   416  2493   278   422   511
  7133   290 13133  6725  1262   287    12  4803  3037    13  1867   428
  1724   318   326  5413   447   247    82   471 25527   743   423   587
  1342   286   257  5766   287  3203   447   247    82   598  2406   284
  3964   838   621  5081    13   198   198   464   584  1263  1438  8517
   326   468   407   587   319  3964   838   318  5413   447   247    82
   898 21631    13   383  4081   468   407   587   319  3964   838   329
   257   981    11   290   340   318   407  1598   611   340   481   307
   319   262  3859   287   262  2003    13   198]",0
87,"[  287  1111 15268  1276   307  4961    11   475   389   352   290   362
  1600  1034    11   198   220   220   220   220   220   220   220   220
   220   220   220   220   220 12878    16 11208    58    16 11208    58
 11208    58    17 11208 21737 15341   628   220  3373   300    81   290
 12858  1276   307 16578   945    13   198   220  3268 24302    62 24908
  7203 33383  1276   307  4279   657   475   318  4279   352  1600  1034
    11   366    30    26    30    26    58    30 11208    30    26  1701
  1776   198   220  3268 24302    62 24908  7203 33383  1276   307  4279
   657   475   318  4279   352  1600  1034    11   366    30    26    30
    26    30    26    30    26    58 26398 15341   198    92   198   198
    51  6465     7 44357 41472 14402    11  1338 17208 44836 29252   298
   388    62 33383    37    77     8  1391   198   220 25959   818  4288
 14402 18257  1034  7203    50 29572 44836 29252   298   388 15341   628
   220  3373 25235   318   257 20121   286 17311   657    11   352    11
   290  1729    12   521  1063   636   286   513   357  7785    11 10507
    11   198   220  3373  3915   737   198   220  3268 24302    62 11380
     7   404    11 12878    16    11 21747    30]","[  287  1111 15268  1276   307  4961    11   475   389   352   290   362
  1600  1034    11   198   220   220   220   220   220   220   220   220
   220   220   220   220   220 12878    16 11208    58    16 11208    58
 11208    58    17 11208 21737 15341   628   220  3373   300    81   290
 12858  1276   307 16578   945    13   198   220  3268 24302    62 24908
  7203 33383  1276   307  4279   657   475   318  4279   352  1600  1034
    11   366    30    26    30    26    58    30 11208    30    26  1701
  1776   198   220  3268 24302    62 24908  7203 33383  1276   307  4279
   657   475   318  4279   352  1600  1034    11   366    30    26    30
    26    30    26    30    26    58 26398 15341   198    92   198   198
    51  6465     7 44357 41472 14402    11  1338 17208 44836 29252   298
   388    62 33383    37    77     8  1391   198   220 25959   818  4288
 14402 18257  1034  7203    50 29572 44836 29252   298   388 15341   198
   220  1034    13 15414    62 43358    62   259  4288    62   404   796
   366    50 29572 44836 29252   298   388  8172   198   220  1034    13
 15414    62 43358    62   259  4288    62   404    62 43358    62 22184
   796   366    50 29572 44836 29252   298   388]",0
88,"[   47   538   788  1816  1194  8854 11418 48798  1566 20454  1754 13642
   683   503   287  1440   287 21794    13 10968    11   287  3269   262
  2180   614   339   550 11803   257  6614  7014    11   852  5281   422
   262 31781   351   257  5445  1232   290   736   290  1297   339   561
  1239  1907   757    13 12168 10405  3724    13   198   198  1890  1936
  1933 24226   373   287   257  3350    11   475   734  1933   706  1719
   340  4615   339   925   257 40336  1441    11  5442   257   838    12
 45788  1028 12622 40222   290   788 26645   465   995  3670   734  1933
  1568    13   198   198 28042   345   547 20454  1754    11   345  3521
   447   247    83  1394   428   582   866    13 20454  1754   373  7331
    11  1913    11  2277 29731  1327   290  2993   326   284  4405 24226
   530   550   284  2652   319   683   262  2187   640   784   407  1577
  2561    88  2272   284 10862   393  1445    13   198   198   447   250
  1544   925   502  4425   616  1182    11   447   251  6848 24226    11
   508   706   511  2457  1907   357  4758 20454  1754  1839   287  5193
   287 27937     8  2722   257 10869  3958   287   968  1971   357 36760
 34464   284  2310  1933     8   329   475   889]","[   47   538   788  1816  1194  8854 11418 48798  1566 20454  1754 13642
   683   503   287  1440   287 21794    13 10968    11   287  3269   262
  2180   614   339   550 11803   257  6614  7014    11   852  5281   422
   262 31781   351   257  5445  1232   290   736   290  1297   339   561
  1239  1907   757    13 12168 10405  3724    13   198   198  1890  1936
  1933 24226   373   287   257  3350    11   475   734  1933   706  1719
   340  4615   339   925   257 40336  1441    11  5442   257   838    12
 45788  1028 12622 40222   290   788 26645   465   995  3670   734  1933
  1568    13   198   198 28042   345   547 20454  1754    11   345  3521
   447   247    83  1394   428   582   866    13 20454  1754   373  7331
    11  1913    11  2277 29731  1327   290  2993   326   284  4405 24226
   530   550   284  2652   319   683   262  2187   640   784   407  1577
  2561    88  2272   284 10862   393  4829    13   198   198    47   538
   373   257  1049 10543    11   475   339   373   635   257  1049  4706
    13   679   373   257  1049 32972    11  1165    11   290   339   373
   257  1049 32972   286   262  6332    13   679   373   257  1049 32972
   286   262  6332   286 21576    13   198   198]",0
89,"[  284   402  1329    71   391   447   247    82  2003    13   554   281
  3626   284 30925   428  3725    11   536   441  1924  2753   606   284
   766  7542   406 10102    13  1318    11   287   262 15100 20562   447
   247    82  4789   286 32923    11  3461  5516 10069   326   262  2372
   326 30291   385 17313   284   262 16599    11   262 13239    11   290
   262  2104 13360   318   635 10561   287   406 10102   447   247    82
 16731    11 35451    13   198   198  1537   262  4802 22106   286  3461
  5516   447   247    82   890    12  7856  2790  5635   468   407  3750
 33755   416   584  5635   326   307    11   290  3252   326   673  1244
 12705   257  2372   284   262 38958  1502   286  6065   418  2952  1838
   607   257  2496    13   554   883  7188   810  6488   268   342   290
  3461  5516   389 43858   511  2910   284  1123   584    11  1854   389
 29353   284  8006   262   376  3832   290 43629   378   607   878   262
  7931  7542   286  6065   418    11  2671   273  5375  8609    11   257
  2415   523  7986   416 18522   379   262  2994   286   607  5229   326
   673   468  8879   607 13239   351   257 18606 12733   286   607  3670
    13  7236  2695   284   466   607   898 11841]","[  284   402  1329    71   391   447   247    82  2003    13   554   281
  3626   284 30925   428  3725    11   536   441  1924  2753   606   284
   766  7542   406 10102    13  1318    11   287   262 15100 20562   447
   247    82  4789   286 32923    11  3461  5516 10069   326   262  2372
   326 30291   385 17313   284   262 16599    11   262 13239    11   290
   262  2104 13360   318   635 10561   287   406 10102   447   247    82
 16731    11 35451    13   198   198  1537   262  4802 22106   286  3461
  5516   447   247    82   890    12  7856  2790  5635   468   407  3750
 33755   416   584  5635   326   307    11   290  3252   326   673  1244
 12705   257  2372   284   262 38958  1502   286  6065   418  2952  1838
   607   257  2496    13   554   883  7188   810  6488   268   342   290
  3461  5516   389 43858   511  2910   284  1123   584    11  1854   389
 29353   284  8006   262   376  3832    82    13   198   198   464   376
  3832    82   389   407   262   691  3392   508   389  5213   546   262
  2372  3461  5516 17313    13   383   376  3832    82   447   247   898
  5822    11  2677   402  1329    71   391    11   318   635  5213    13
   679   468   587  2111   284  1064   257   835]",0
90,"[   11   511 41202  5951   481   467   866   546   352    12    17  7370
 35935   543   318   257  1049  9025   447   251    13   198   198 42322
    11  1312   750   407  1254   922   319   257  2793  1767 20218   618
  1312   373  1877 13265   357  7266  2026    70     8  1222   423   587
  1762  1327   357 27780   278   872    67  5496  1222   802    82     8
   284   651   616  1767 20218   736   510    13  1312   561   910   616
 41202    14 43911 12886 20218   318   783  1088   262 10111    13    20
    37   319  2811   357   929   422  1088  9907    13    20    37  2811
   662  9370    35   737   198   198  1722  1290   355   360  3258   259
    26   314   423   407  1900  2687   508   550  8722   287 10941   616
  5496   780   286  1877  1767  5951   326   373   407  5328 14863  3882
   357  6738  4369     8   393   550 40043 26999   282  2163    13   383
  1109   326   339   550   284   670  1327   284   651   465  5951   510
  5983   502   284  1975   326   612   547    14   533   584  2761  2950
    11   355  1972  5951  2440   318  6032  4457  2562   290   460  1645
   287   355  1790   355   530  1110   416  6600   517 33037    13   770
   815   307  3114   656    13   198   198  1722]","[   11   511 41202  5951   481   467   866   546   352    12    17  7370
 35935   543   318   257  1049  9025   447   251    13   198   198 42322
    11  1312   750   407  1254   922   319   257  2793  1767 20218   618
  1312   373  1877 13265   357  7266  2026    70     8  1222   423   587
  1762  1327   357 27780   278   872    67  5496  1222   802    82     8
   284   651   616  1767 20218   736   510    13  1312   561   910   616
 41202    14 43911 12886 20218   318   783  1088   262 10111    13    20
    37   319  2811   357   929   422  1088  9907    13    20    37  2811
   662  9370    35   737   198   198  1722  1290   355   360  3258   259
    26   314   423   407  1900  2687   508   550  8722   287 10941   616
  5496   780   286  1877  1767  5951   326   373   407  5328 14863  3882
   357  6738  4369     8   393   550 40043 26999   282  2163    13   383
  1109   326   339   550   284   670   523  1327   284   651   465  1767
 20218   736   510   318   257   922  1051    13   198   198    40   423
   587   319   257  1877 13265  5496   329   546   257   614   783   290
   314   423  6810   326   616  1767 20218   468   587 19180 11927  1022
 10111    13    20   290  9661    13    20    13]",0
91,"[  314 26172  1778   291  1726    11   290   314  3443  1392   284   766
   340    13   314  1101   477 39283   510     0  7853    11   314 19059
   428   477   284   345     0  6952   345     0   314  2982   326   262
 13273  9887   286   412  6098  1133   461  1332  7147  5384   416  5086
   606   284   651  1969    13   314  1101  1016   284  2610  1778   291
  1726    13  1279 14140 22330  1309   338  1826   757     0 35205  4053
  2474   198   198    34   666  3822  2254   198   198  8421  3344   198
   198     1 38101    11  1279  7829 28401  8920    77   470   326  1778
   291  1726   655   783    30   314   691  4978   257  2068 19350    11
   475   314  1807   314  2497  1778   291  1726  2491   319   262  9813
    13  1778   291  1726   318  4950   290  4490    13   843   340  9558
   832 11684   290  9725   379  2391  7427 12055    13   632   338  7932
   986   314   765   284   766  1778   291  1726   510  1969   986   314
  1053  3066    13   314  1183  3344   345   355   257 21997   284  5160
  1778   291  1726   338  2461     0  7911   319    11  1279  7829    29
     0  3914   338  3344   783  2474   198   198  2215  9772   198   198
     1    40  5465   284  9159   340    11   475]","[  314 26172  1778   291  1726    11   290   314  3443  1392   284   766
   340    13   314  1101   477 39283   510     0  7853    11   314 19059
   428   477   284   345     0  6952   345     0   314  2982   326   262
 13273  9887   286   412  6098  1133   461  1332  7147  5384   416  5086
   606   284   651  1969    13   314  1101  1016   284  2610  1778   291
  1726    13  1279 14140 22330  1309   338  1826   757     0 35205  4053
  2474   198   198    34   666  3822  2254   198   198  8421  3344   198
   198     1 38101    11  1279  7829 28401  8920    77   470   326  1778
   291  1726   655   783    30   314   691  4978   257  2068 19350    11
   475   314  1807   314  2497  1778   291  1726  2491   319   262  9813
    13  1778   291  1726   318  4950   290  4490    13   843   340  9558
   832 11684   290  9725   379  2391  7427 12055    13   632   338  7932
   986   314   765   284   766  1778   291  1726   757     0   314   765
   284   766   340   757     0   314   765   284   766   340   757     0
   314   765   284   766   340   757     0   314   765   284   766   340
   757     0   314   765   284   766   340   757     0   314   765   284
   766   340   757     0   314   765   284   766]",0
92,"[  290   262  1271   286 11453   290  4818   459  2850    13 20401  1366
 19788   460   307 17124  1886   287   257  2060 14504   276 15348 10130
  6884   351   262 35023  3474 10130   290 10442  2896  1389 16092   330
  9255 16069    13   201   198   201   198  4242 14504    82  7400   201
   198   201   198  1212  7400  8341   262 11453   286   262  6163  1366
  7372    13   201   198   201   198     0    58 17932    82 16151 17566
    14 13716 35330  1065    13 11134 19953    13   400 20566    92   201
   198   201   198  1639   460  1064   994    25   201   198   201   198
    12   262  3891   286   262 11453   201   198    12   511 16545   357
    44    11   406    11   406    10 23029   201   198    12   262 26297
  4235   357 31943   540  2884   262  4936   319   262   826    11   611
   262 26297  4235   318   900   284 30160     8   201   198    12   262
  2583  3722   201   198    12   262  8748   287  2250   357   361   262
 26297  4235   318   900   284 30160     8   201   198   201   198  1639
   460   635  1502   257   649  2583   422   994   416 12264   319   262
  4936   319   262  1364    13   201   198   201   198   201   198  4242
 16092   459  2850  7400   201   198   201   198]","[  290   262  1271   286 11453   290  4818   459  2850    13 20401  1366
 19788   460   307 17124  1886   287   257  2060 14504   276 15348 10130
  6884   351   262 35023  3474 10130   290 10442  2896  1389 16092   330
  9255 16069    13   201   198   201   198  4242 14504    82  7400   201
   198   201   198  1212  7400  8341   262 11453   286   262  6163  1366
  7372    13   201   198   201   198     0    58 17932    82 16151 17566
    14 13716 35330  1065    13 11134 19953    13   400 20566    92   201
   198   201   198  1639   460  1064   994    25   201   198   201   198
    12   262  3891   286   262 11453   201   198    12   511 16545   357
    44    11   406    11   406    10 23029   201   198    12   262 26297
  4235   357 31943   540  2884   262  4936   319   262   826    11   611
   262 26297  4235   318   900   284 30160     8   201   198    12   262
  2583  3722   201   198    12   262  1271   286 11453   290  4818   459
  2850   201   198    12   262  1271   286 11453   290  4818   459  2850
   583  2583   201   198    12   262  1271   286 11453   290  4818   459
  2850   583  4818   330  9255   201   198    12   262  1271   286 11453
   290  4818   459  2850   583  4818   330  9255]",0
93,"[ 1391   198   220   220   220   220   220   220   220   220   220   220
   220   220   220  3373 34099   618   257   649  2355  1352   318  9113
 12931   357 31336   717   640   393   706   852 42929   276   737   198
   220   220   220   220   220   220   220   220   220   220   220   220
   220   428    13 14421 46261 11683   220   796  1181  5633  1181    13
   626 11683  1058   657    26   198   220   220   220   220   220   220
   220   220   220   220   220  1782   198   220   220   220   220   220
   220   220   220   220   220   220 43828     7 14421  7575    11  1245
     8  1391   198   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220  3373 23535  5739  9156  2925   994
   290   460  8814   319   428    13 14421 46261 11683    13   198   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   428    13 14421 46261 11683 15853   657    13    16    26
   198   220   220   220   220   220   220   220   220   220   220   220
  1782   198   220   220   220   220   220   220   220   220   220   220
   220  1181  3419  1391   198   220   220   220   220   220   220   220
   220   220   220   220   220   220  3373   383]","[ 1391   198   220   220   220   220   220   220   220   220   220   220
   220   220   220  3373 34099   618   257   649  2355  1352   318  9113
 12931   357 31336   717   640   393   706   852 42929   276   737   198
   220   220   220   220   220   220   220   220   220   220   220   220
   220   428    13 14421 46261 11683   220   796  1181  5633  1181    13
   626 11683  1058   657    26   198   220   220   220   220   220   220
   220   220   220   220   220  1782   198   220   220   220   220   220
   220   220   220   220   220   220 43828     7 14421  7575    11  1245
     8  1391   198   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220  3373 23535  5739  9156  2925   994
   290   460  8814   319   428    13 14421 46261 11683    13   198   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   428    13 14421 46261 11683   796   428    13 14421 46261
 11683  1343  1245    13 32257    26   198   220   220   220   220   220
   220   220   220   220   220   220  1782   198   220   220   220   220
   220   220   220  1782   198   220   220   220  1782   198    92   198
   198 39344  4277 11586  1352    26   198   198]",0
