,0,1,2
10,"[   12   305  5191    13 46003  2084    11  3878    12 23581 11358 35544
   290  3878    12 23581 11358 10382   547   287   262 31377  1597  1978
    13 35544  1422   447   247    83   765   284  2648   465 10177   523
   339 12864 10382   960   646    71    13 20305  1068   625 31377    13
   632   447   247    82   257  2910   357  8899   293     8 21419   326
  3088   284  1394  8982   290 36898  5475    13   198   198   818   407
   772   257   347    12 29487   357 25991   257  2793  7442   564   250
    66   447   251     8  8559 26414   781  9682   351 19959 27046    11
   508 44854   340   866]","[   12   305  5191    13 46003  2084    11  3878    12 23581 11358 35544
   290  3878    12 23581 11358 10382   547   287   262 31377  1597  1978
    13 35544  1422   447   247    83   765   284  2648   465 10177   523
   339 12864 10382   960   646    71    13 20305  1068   625 31377    13
   632   447   247    82   257   922  1517   326 35544   290 10382   547
  1111  2636    11   780   262 31377  1597   318   783  6898   416   257
  7684   286 31828    11  6181    11 31377    12 30041    11 31377    12
 30041    11 31377    12 30041    11 31377    12 30041    11 31377    12
 30041    11 31377    12]",0
11,"[  220   220   220   220 32092   198   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220 29788    13 34213   796  2081   198   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220  3373  2860 15274   329 12694  3815   198   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220  1630 10962    13 27471  4933 19581  3419   198
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220]","[  220   220   220   220 32092   198   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220 29788    13 34213   796  2081   198   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220 29788    13 34213   796  3991   198   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220 29788    13 34213   796  3991   198   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220]",0
12,"[ 2221   198   220   220   220   220   220   220   220  3373   685  6173
  1677  1503  9399  1248  2857  2481    60 13610  4200  1502    11   779
   257   350 11417  2446   284  1487   340   290   788 11767   262  2458
   198   220   220   220   220   220   220   220  3373   685    38  3824
  1677    60   257  6491   351  2209   198   220   220   220   220   220
   220   220 20768  1096  9783   628   220   220   220   220   220   220
   220  3373   685    38  3824  1677    60  4297   198   220   220   220
   220   220   220   220 10074 44490    13 16447 44939  3152 20231     7
    50   695  2514 44939]","[ 2221   198   220   220   220   220   220   220   220  3373   685  6173
  1677  1503  9399  1248  2857  2481    60 13610  4200  1502    11   779
   257   350 11417  2446   284  1487   340   290   788 11767   262  2458
   198   220   220   220   220   220   220   220  3373   685    38  3824
  1677    60   198   220   220   220   220   220   220   220  3373   685
  6173  1677  1503  9399  1248  2857  2481    60 13610  4200  1502    11
   779   257   350 11417  2446   284  1487   340   290   788 11767   262
  2458   198   220   220   220   220   220   220   220  3373   685    39
  3698    47    60   198]",0
13,"[  843   314   836   447   247    83   423   284  2193  3146    11   780
 26565    64   691   468  3146   510   284  1936    11   523  2506   655
  3544  3594  3146    13   198   198  5122 11658  3017  6467  2695   287
  3090   284   655  3303    13   198   198 21467 49851    11   674  4701
    11  3751   514   703   284   787   734   823  5614    11   530 41266
   290   530 26394    12   392    12 41495   198   198   818  6360   262
 17623   835   284 30506 41266  1231   257  7720  3096    13   198   198
  1135   635   925 36545  8083   357   447   246  1477  8083   447   247
   828 11676 28208 15756]","[  843   314   836   447   247    83   423   284  2193  3146    11   780
 26565    64   691   468  3146   510   284  1936    11   523  2506   655
  3544  3594  3146    13   198   198  5122 11658  3017  6467  2695   287
  3090   284   655  3303    13   198   198 21467 49851    11   674  4701
    11  3751   514   703   284   787   257 20132 12187    11   290   356
  4499   546   262  1180  3858   286 20132    13   198   198  1135   635
  4499   546   262  1180  3858   286 20132  7150    11   290   703   284
   779 20132  3056   284   787 20132  7545    13   198   198  1135  4499
   546   262  1180  3858]",0
14,"[27448     1  2922  2625  9127     7  3866   771   278    12    82 27448
  3712 17440  3419    58  3672  3419 43641  3672   290   220   357  1662
     7    31 35679  4008 12962   198   220   220   220   220   220   220
   220   220   220   220   220  1343   954     7  3866   771   278    12
    82 27448  3712 17440  3419    58  3672  3419 43641  3672   290  2488
 35679     0 11639  1676 10178   282     6   290  2488 35679     0 11639
   403 36349     6 12962 23984    87  6649    25 45286 46904   198   220
   220   220   220   220   220   220  1279    87  6649    25 45286  1438
  2625 22510    62  3866]","[27448     1  2922  2625  9127     7  3866   771   278    12    82 27448
  3712 17440  3419    58  3672  3419 43641  3672   290   220   357  1662
     7    31 35679  4008 12962   198   220   220   220   220   220   220
   220   220   220   220   220  1343   954     7  3866   771   278    12
    82 27448  3712 17440  3419    58  3672  3419 43641  3672   290   220
   357  1662     7    31 35679  4008 12962 26700   198   220   220   220
   220   220   220   220   220   220   220   220  1279    87  6649    25
  8367    12  1659  2922  2625     3  9127 26700   198   220   220   220
   220   220   220   220]",0
15,"[  262  3996   526   366 17353    77   470   765 13545  1073   427 16406
   319  1997  1342   526   366  1135  1183   307  2263  3848   706   428
  3496   319   513    38 10246   526   366 10910  2474   366    49   420
  1073   350   576    12  1453 29622    11   262  8483  3491   526   366
  1026   338   705    47   576  1130    72 30827   366    44  3020   526
   366 44959   257 19403 25756   345  5954   938  1755   526   366    40
  3285   345   423   617   640   319   534  2832   526   366  1639   815
  1282   290   670   329   514   526   366  2061   389   345  1804   994
    11 13633  1701   366]","[  262  3996   526   366 17353    77   470   765 13545  1073   427 16406
   319  1997  1342   526   366  1135  1183   307  2263  3848   706   428
  3496   319   513    38 10246   526   366 10910  2474   366    49   420
  1073   350   576    12  1453 29622    11   262  8483  3491   526   366
  1026   338   257  9476   284  1826   345   526   366    40  1101 13545
  1073   350   576    12  1453 29622   526   366    40  1101 13545  1073
   350   576    12  1453 29622   526   366    40  1101 13545  1073   350
   576    12  1453 29622   526   366    40  1101 13545  1073   350   576
    12  1453 29622   526]",0
16,"[  220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   512    69    13 42503
     7   291    84  3712 10430 26227  3712 17953  7575 33384     7    83
  7635    11 17946  1000 18125   198   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220  2073   611     7  6381    79   855 19608
  8079     8   198   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220]","[  220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   512    69    13 42503
     7   291    84  3712 10430 26227  3712 17953  7575 33384     7    83
  7635    11 17946  1000 18125   198   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220]",0
17,"[  288 47505    59 37330 23330    83    59   259 31478 11018 11848    90
    49 42535    58  8671    12    59    43  4131  6814 23330    59   259
 19628    92     7    83 15437    28    59    43  4131  6814 23330    59
   259 19628    92 36796     9    92     7    67     8 13702   810 32382
    59    43  4131  6814 23330    59   259 19628    92 36796     9    92
     7    83  2599    28    59  2475 23330    77    59  1462    59   259
 19628 18477    59  2022  1140    90     3    59 31944    90    16 18477
    77    92     3 11709    59  6404  3467   600   304 36796   429    59
 12804    59    75  9248]","[  288 47505    59 37330 23330    83    59   259 31478 11018 11848    90
    49 42535    58  8671    12    59    43  4131  6814 23330    59   259
 19628    92     7    83 15437    28    59    43  4131  6814 23330    59
   259 19628    92 36796     9    92     7    67     8 13702   810 32382
    59    43  4131  6814 23330    59   259 19628    92 36796     9    92
     7    67 47505    59 37330 23330    83    59   259 31478 11018 11848
    90    49 42535    58  8671    12    59    43  4131  6814 23330    59
   259 19628    92     7    83 15437    28    59    43  4131  6814 23330
    59   259 19628    92]",0
18,"[  851   290   262  7604   326   468   587 16318   832   326 10747   351
   262 21538   447   247    82 25403    13   632   318   262 13188   286
  5054   287 30494 24570   851   564   250   403  5936    66   295   540
   764   764   764  4858 11171 37727    11   447   251   287 10805   447
   247    82  2456   851   284 19195   326   468   664   459 36895  4409
    11  1390  1327    12 16090  4200 15332 13748 12949  9400    11   355
  5019 32597   274    13   198   198   464  1271   286 36895 43731 26310
  1248    11   830    13 40453  1467    11   830   286   883   547 18724
   287   262  1664   447]","[  851   290   262  7604   326   468   587 16318   832   326 10747   351
   262 21538   447   247    82 25403    13   632   318   262 13188   286
  5054   287 30494 24570   851   564   250   403  5936    66   295   540
   764   764   764  4858 11171 37727    11   447   251   287 10805   447
   247    82  2456   851   326   423   587 21242   422   262  1664   447
   247    82  5236  9629    13   198   198 47184   447   247    82  3781
   318   407  1231   663 17978    13   679  4710   326   262  1664   447
   247    82  4283   468  9292   416   517   621  2063  1201   262  8009
   286   262 30494  2005]",0
19,"[  290   262  1660 17694   684   655   783   389   546   262   976  1517
   553 38506  1355 26043   756  6515    11 36906   465 37472 22645    13
   198   198     1 10910    11   880    11   356  1183  1234   345   319
  4771    11   355   356   466   262  7758   684    13   921  1276   467
   866   284 36538   526   198   198     1  1135  1183   467  6609   553
   531  4453 21114  2788    13   198   198     1  5297    11   345   765
   284   467   284 36538    26   326   338   644   345   765   284   466
   553  1770    13  2688 10494 31036    13   366  1537  1309   338   766
   960 12518   750   345]","[  290   262  1660 17694   684   655   783   389   546   262   976  1517
   553 38506  1355 26043   756  6515    11 36906   465 37472 22645    13
   198   198     1 10910    11   880    11   356  1183  1234   345   319
  4771    11   355   356   466   262  7758   684    13   921  1276   467
   866   284   262  9592   290   651   617  4771  8566    13   314  1183
   307   736   287   257  5664   526   198   198     1    40  1183   307
   826   866   553 38506   531    11   290 31662   866   262 16046    13
   198   198     1    40  1183   307   826   866   553   339  1444   736
    13   198   198  1544]",0
20,"[  845  3148    13   679   373   407  3446   644   345   714   564   250
 43365   462   447   251   475   612   373   428  1633   546   683   543
 11331 18893  1346  9859   502  3371   683    13   679 12408  2042 37191
    11   257  2042 10147   290   257  2042   698 19178   543 18939 49754
   465 48026    13   314  2993  5543  2147   546   683    11   287   616
  2612   314  2993   340   373 15163 19538  1108   475   788   314  3088
   284  1745   319   284   262  2589   416   655  2045   379   683 28107
  2279    13  3574   703   339 13541   284   262   835   339  2714   465
  4144   290   523   319]","[  845  3148    13   679   373   407  3446   644   345   714   564   250
 43365   462   447   251   475   612   373   428  1633   546   683   543
 11331 18893  1346  9859   502  3371   683    13   679 12408  2042 37191
    11   257  2042 10147   290   257  2042   698 19178   543 18939 49754
   465 48026    13   679   373   257   582   286  1049 32600   290   339
   550   257   845 25771  4931    13   679   373   257   582   508   373
   407  7787   284  2740   465  2000   290   339   373   257   582   508
   373   407  7787   284  1302   510   329   644   339  4762   287    13
   679   373   257   582]",0
21,"[ 2514 44148     8  1391   198   220   220   220   220   220   220   220
  1949  1391   198   220   220   220   220   220   220   220   220   220
   220   220  7663  2446 19182 15878   796 15741  9487    13  1136 37835
  1144 15878     7 44603    62 20608    62 49273    50  1776   198   220
   220   220   220   220   220   220   220   220   220   220  2446 19182
 15878    13  2617 15457   856     7  7942  1776   198   220   220   220
   220   220   220   220   220   220   220   220  2446 19182 15878    13
  2617     7  8423    11  5050  2514 44148  1776   198   220   220   220
   220   220   220   220]","[ 2514 44148     8  1391   198   220   220   220   220   220   220   220
  1949  1391   198   220   220   220   220   220   220   220   220   220
   220   220  7663  2446 19182 15878   796 15741  9487    13  1136 37835
  1144 15878     7 44603    62 20608    62 49273    50  1776   198   220
   220   220   220   220   220   220   220   220   220   220  2446 19182
 15878    13  2617 15457   856     7  7942  1776   198   220   220   220
   220   220   220   220   220   220   220   220 11789 21737  2446 19182
   796  2446 19182 15878    13  1136  6030 22446  1136 46202  9783   198
   220   220   220   220]",0
22,"[ 5195    30   198   198    32  2415   314   760    11   262  2652    12
   265    12 11195  3656   286   257 37690  1377   257  1107  3621 37690
   351  3294  7777    11   257 12644    11   257 21221    11   262  2187
 14256  2508  1377 12542   340   477   625    11 15186   510   607   734
  1862  1751    11   290  5667   683   287  2989   286  3744 14676    13
   198   198  5195    30   198   198    40  2342   287 14285   355   616
  3367 16459  8404   284  1561   284  2561   832   257  7533   393  3644
  3159   393  4232   584  1588    11  6228 16649 17150  1295  1022  2405
   290  1226   498  6946]","[ 5195    30   198   198    32  2415   314   760    11   262  2652    12
   265    12 11195  3656   286   257 37690  1377   257  1107  3621 37690
   351  3294  7777    11   257 12644    11   257 21221    11   262  2187
 14256  2508  1377 12542   340   477   625    11 15186   510   607   734
  1862  1751   290  6665   329   262  9003    13   198   198  3347   338
   407  1016   284   307  1363   329   262 17122    13  1375   338  1016
   284   307   287   262  1748    11   810   673  1183   307  1498   284
   766   607  3988   290   607  5229    13   198   198  3347   338  1016
   284   307  1498   284]",0
23,"[   20   381    56    67  2920    84 46047    47    54    38    85    49
   312    41    17    34    23 49017    35    69    24  5662    70    35
   646    50    15    38    89  6420 46047 47516     1   198   220   220
   220   366    71    10 31294    53 44816    48    21    50    87    32
    41    54    79    14 27705    57  8845  4869    74  3459    45    15
    85    41    36    89 10262 10744  3838    36    86    35    48    56
    41 48735 48926    71 28435  4535    48 25425    33    48  2885  1130
 30195     1   198   220   220   220   366  6242    78 34458 31310    39
    77 23820    74    67]","[   20   381    56    67  2920    84 46047    47    54    38    85    49
   312    41    17    34    23 49017    35    69    24  5662    70    35
   646    50    15    38    89  6420 46047 47516     1   198   220   220
   220   366    71    10 31294    53 44816    48    21    50    87    32
    41    54    88    14    55    87    14    55    87    14    55    87
    14    55    87    14    55    87    14    55    87    14    55    87
    14    55    87    14    55    87    14    55    87    14    55    87
    14    55    87    14    55    87    14    55    87    14    55    87
    14    55    87    14]",0
24,"[ 4455  4979   318  2008  4979    25   198   198   464  1388  2723   286
   262  2008  4979   318 12074    11  3940   416  7444    25   198   198
 28566  4809  7518  4157   561   588   284  4274    12    67   541    11
 11642   345   329   534  4455  4637    11   290   635 11642 12074   357
  4758  1541 13831   257  1180 33086   329   663  4637     8   329 13630
   663  2695   284   345    13   843   484   466    13   198   198  2514
 35065  2695  9549   588 12074   284  1414  3131    11 28677   326   836
   447   247    83  1337   546   511 18327   714  1745   606   284 26424
    11  1262  3127 28014]","[ 4455  4979   318  2008  4979    25   198   198   464  1388  2723   286
   262  2008  4979   318 12074    11  3940   416  7444    25   198   198
 28566  4809  7518  4157   561   588   284  4274    12    67   541    11
 11642   345   329   534  4455  4637    11   290   635 11642 12074   357
  4758  1541   468   257 22036   319   262  2008  4979     8   329   262
 19484   340  3544    13   198   198   464 28677   389   635  2111   284
   651   345   284  1414   329   262 19484   484   779    11   290   484
   389  1804   428   416 11642   345   329   262 19484   484   779    13
   198   198   464 28677]",0
25,"[  628   220   220   220 30351   825  3758     7   944    11  3275    62
  4906    11  3275    62 11299    11 26827    28 14202  2599   198   220
   220   220   220   220   220   220 37227    50  2412   257  3275   290
  5860   257  2003   329   262  2882    13   198   220   220   220   220
   220   220   220 37227   198   220   220   220   220   220   220   220
  1441 25507  2116 13557    82  2194    13 21280     7   198   220   220
   220   220   220   220   220   220   220   220   220  3275    62  4906
    11  3275    62 11299    11 26827    28 48678     8   628   220   220
   220 30351   825  3328]","[  628   220   220   220 30351   825  3758     7   944    11  3275    62
  4906    11  3275    62 11299    11 26827    28 14202  2599   198   220
   220   220   220   220   220   220 37227    50  2412   257  3275   290
  5860   257  2003   329   262  2882    13   198   220   220   220   220
   220   220   220   383  3275   318  1908   284   262  4382   290   262
  2882   318  4504   198   220   220   220   220   220   220   220   287
   257  2003    13   628   220   220   220   220   220   220   220  1058
 17143  3275    62  4906    25   383  2099   286  3275   284  3758    13
   198   220   220   220]",0
26,"[44355   329   534  4297    13 15894    11   345   481   423   606   477
  5969    13   198   198  2215   345   423  9735 44355   287   595 49932
    11   345   389   379   257  2994    13   921  2314  2148   262 44355
   326   661   761   618   345   423   257 10484   286  4297    13  2773
   661   481   307  1364  1231 44355   290   326   561   307   257  2089
  1517    13  2141  2279   326   345   460   284  1394   534  9735 44355
   287   922  9185    13   921   761   922  6124  1010   290   345   761
   922 13666    13   198   198 20570  1432  3468   198   198  1722   340
  4962   503    11   345]","[44355   329   534  4297    13 15894    11   345   481   423   606   477
  5969    13   198   198  2215   345   423  9735 44355   287   595 49932
    11   345   389   379   257  2994    13   921  2314  2148   262 44355
   326   661   761   618   345   423   257 10484   286  4297    13  2773
   661   481   407   307  1498   284  4043   329   534 44355   284   307
  5969    13   198   198  1639   761   284   423   257  9735  6383  9185
  2139   326   481  4259   534  9735 44355    13   921   761   284   423
   257  9735  6383  9185  2139   326   481  4259   534  9735 44355    13
   198   198  1639   761]",0
27,"[  198   220   220   220  4686    25 30435  2327 40353   198   220   220
   220  1438    25   366   278   601    13  7442    17     1   198   220
   220   220 16144    25   366  7442    17     1   198   220  1782   198
    92   198  4658  1391   198   220   662   321   903  1391   198   220
   220   220  4686    25 20479  4521 31952   198   220   220   220  1438
    25   366   278   601    13  7442    18     1   198   220   220   220
 16144    25   366  7442    18     1   198   220  1782   198    92   198
  4658  1391   198   220   662   321   903  1391   198   220   220   220
  4686    25 42141 43239]","[  198   220   220   220  4686    25 30435  2327 40353   198   220   220
   220  1438    25   366   278   601    13  7442    17     1   198   220
   220   220 16144    25   366  7442    17     1   198   220  1782   198
    92   198  4658  1391   198   220   662   321   903  1391   198   220
   220   220  4686    25 30435  2327 40353   198   220   220   220  1438
    25   366   278   601    13  7442    17     1   198   220   220   220
 16144    25   366  7442    17     1   198   220  1782   198    92   198
  4658  1391   198   220   662   321   903  1391   198   220   220   220
  4686    25 30435  2327]",0
