,0,1,2
204,"[  514   422   852 21122   572   262  1986   286   262   995  1058   198
   198  5562  1230   338   779   511  1176   290  2700   284   787   606
   355 13677   355  1744   416  2111   284  4781  2506   338  3572    11
   198   198   533   407  2672   284  1577   345   597  1321   393   460
  6486   546   477   286   340   198   198 14150   645  1103  6447  4086
   357  3826  9577   422 14672 16248     8   284   772   423   262 24917
 18437   319  1103  6317  3965   284  1037  1394 19756  2853    72 23117
   414   290   198   198  8524   787  1654   326  2506  2950   287   262
  2104  1429   389  6635   407 17583    14 23317   540   287   597   835
   284   883   976   661   329   597  2761   326  3051    11  4007   913
   393   416  5778  1106  2125   470 15028    13   198   198    50   198
   198  5258    12  1485   198   198 16458    12    23   198   198 16458
    12    17   198   198     1  9627]","[  514   422   852 21122   572   262  1986   286   262   995  1058   198
   198  5562  1230   338   779   511  1176   290  2700   284   787   606
   355 13677   355  1744   416  2111   284  4781  2506   338  3572    11
   198   198   533   407  2672   284  1577   345   597  1321   393   460
  6486   546   477   286   340   198   198 14150   645  1103  6447  4086
   357  3826  9577   422 14672 16248     8   284   772   423   262 24917
 18437   319  1103  6317  3965   284  1037  1394 19756  2853    72 23117
   414   290   198   198  8524   787  1654   326  2506  2950   287   262
  2104  1429   389  6635 10622   290   423   645  1103 18241   198   198
   392   326   262  2104  1429   318   257 23565   198   198   392   326
   262  2104  1429   318   257 23565   198   198   392   326   262  2104
  1429   318   257 23565   198   198   392   326   262  2104  1429   318
   257 23565   198   198   392   326]",0
205,"[   80    13  1849 38016    58 12310    70   559   469    59 12962   422
   262 19760  6909  2284 47093 15058   422   262   734    12 26268 37067
    11   356   691   761 19760  6909 40204  6954   379   262   530    12
 26268  1502    13   383   530    12 26268  8851  6636  1634  1448 27490
   329 19760  6909  2284 47093   389 32382    59 27471    90 41634    92
   198     7    19    59 14415     8    61    17    59 31944    90    67
 18477 28664    92    93    71    61    84     5    28     5    71    61
    84    59  9464     7   532    59 16345 23330    72    28    16    92
    61    18    66    62    72    61  1018    62    72    61    17   198
    10    59 31944    90    18 18477    17    92   198    71 36796    84
  3467    67  7928    92    71 36796    84    92   198    12    59 31944
    90    18 18477    17    92   198    71 36796    67  3467    67  7928
    92    71 36796    67    92   198]","[   80    13  1849 38016    58 12310    70   559   469    59 12962   422
   262 19760  6909  2284 47093 15058   422   262   734    12 26268 37067
    11   356   691   761 19760  6909 40204  6954   379   262   530    12
 26268  1502    13   383   530    12 26268  8851  6636  1634  1448 27490
   329 19760  6909  2284 47093   389 32382    59 27471    90 41634    92
   198     7    19    59 14415     8    61    17    59 31944    90    67
 18477 28664    92    93    71    61    84     5    28     5    71    61
    84    59  9464     7   532    59 16345 23330    72    28    16    92
    61    18    66    62    72    59 31944    90    67    59 18755   198
    56    62    72 18477 28664    92    10    59 31944    90    67    59
 18755   575    62    18 18477 28664 32239  3506     8   198    59 13159
  4494  6852   198     5    10     5    59 31944    90    16 18477    17
 32239  9464     7  3467 31944    90]",0
206,"[  286 35511   338    11   468  6088   286  9408   290  1595   470  1833
 35511   338  3708   284  1037 20037    13  5007   271   468   617  2726
  3013   668   290   318   257  4735  2095   287   607   898   826    13
  1318   318   262 10391  5844 42993   326   743 12780   355   257  1842
  1393   287  1708  3835  1201   257  1310   781 35355   373  1760   287
   428  1492    13   383  1327   636   329  3435   318   326 35511  1107
   691   468   257  3797   329   607  1735 24585   290   262   584  3435
   389  2035 11826   393  4159  3435  4145  1290    13   770  2482   287
   262  1621 21804  7272   319   655 35511    11   543  5667   262  1492
  4203   257  3638  6228    13   198   198   464 45167    71  2387   318
   257  3210  1402  3240  4145  1290   290  1595   470   751   881   284
   262  1621   583   910    13   383  7110   468   617   922 30953   314
   750   407   766  2406   290   314]","[  286 35511   338    11   468  6088   286  9408   290  1595   470  1833
 35511   338  3708   284  1037 20037    13  5007   271   468   617  2726
  3013   668   290   318   257  4735  2095   287   607   898   826    13
  1318   318   262 10391  5844 42993   326   743 12780   355   257  1842
  1393   287  1708  3835  1201   257  1310   781 35355   373  1760   287
   428  1492    13   383  1327   636   329  3435   318   326 35511  1107
   691   468   257  3797   329   607  1735 24585   290   262   584  3435
   389  2035 11826   393  4159  3435  4145  1290    13   770  2482   287
   262  1621 21804  7272   319   262  1388  3435   290   407   262  9233
  3435    13   198   198   464  1621   318   257  1643  3105   379  1661
   290   262 37572   318   257  1643   572    13   383  1621   318   257
  1643   286   257 10715   290   262 10715   318   407 12939  1566   262
   886   286   262  1492    13   383]",0
207,"[  257  1256   351   262  4130   287  2321    13 16227    11   314   447
   247    76  7787    11   340   447   247    82  2406   284   257  1969
    13   198   198    40   447   247    76   407  1016   284   787   340
  1171    11   996   340  3607   345   262  3038   284   466   523    11
   475   314   481  1577   345   734 11330   422   340   543   314   892
   389  8258  1399   198   198    40   466   588 22477   287  2276    13
   314   760   612   389   257  1256   286   584 38310  9554   503   612
   326   661   588  1365    11   290   314   836   447   247    83  4719
   326   484   447   247   260  1365    11   475 22477   468  1464 10607
   502   351   663 21654   290   852  5365  2562   284   779    13   198
   198 23795    11   314   561   588   284   466   517   290   910   517
    11   475   612   447   247    82   645   640    13   314   561   588
   284   886   262  4130   826   783]","[  257  1256   351   262  4130   287  2321    13 16227    11   314   447
   247    76  7787    11   340   447   247    82  2406   284   257  1969
    13   198   198    40   447   247    76   407  1016   284   787   340
  1171    11   996   340  3607   345   262  3038   284   466   523    11
   475   314   481  1577   345   734 11330   422   340   543   314   892
   389  8258  1399   198   198    40   466   588 22477   287  2276    13
   314   760   612   389   257  1256   286   584 38310  9554   503   612
   326   661   588  1365    11   290   314   836   447   247    83  4719
   326   484   447   247   260  1365    11   475 22477   318   262  1266
    13   198   198    40   447   247    76   407  1016   284   910   326
   314   447   247    76   257 22477  4336  7081    11   475   314   466
   588   262   835   340  2499    13   314   588   262   835   340   447
   247    82  2562   284   779    11]",0
208,"[220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 657 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 362 357  23   8 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 657 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 657 220 220 220 220 220 220 220 220 220 220
 220 657 220 220 220 220]","[220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 657 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 362 357  23   8 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220 220
 220 220 220 220 220 220]",0
209,"[ 1921  4877 23703  2751 16725   366 16190  2073   468 36214  3777    11
   290   314  1101  7819   351   257 13913   460 19789  1701   366  5812
    11   880    11   994  2925  2147   526 30629 10761  4944  4694 16725
   366 15480   866    11   393   356  1183  9313 30629 10761  4944  4694
 16725 30629 10761  4944  4694 16725   366 10814    11   326   338   407
  1165  2089   526 30629    50  3528  7998 12809  9792 11319 16725   366
 10995   526   366  5779    11   345   991   423   257  2842   284   467
   526   366  1639   821 16568   465  1637  1701   366 22210   517  8119
    11  1682   526 30629    39  1503  9693  7655  4663    49  2751     8
   357 10761    46 15037 16725 30629  7036 10863    46  1565  2751 16725
 30629 10761  4944 48996 16725   366  4663  1340 17254 11097   366  1639
  1464   531   345  2227   284  1907   257 12733  6125   526   366  2437
   338   340  1254  1701 30629 10761]","[ 1921  4877 23703  2751 16725   366 16190  2073   468 36214  3777    11
   290   314  1101  7819   351   257 13913   460 19789  1701   366  5812
    11   880    11   994  2925  2147   526 30629 10761  4944  4694 16725
   366 15480   866    11   393   356  1183  9313 30629 10761  4944  4694
 16725 30629 10761  4944  4694 16725   366 10814    11   326   338   407
  1165  2089   526 30629    50  3528  7998 12809  9792 11319 16725   366
 10995   526   366  5779    11   345   991   423   257  2842   284   467
   526   366  1639   821 16568   465  1637  1701   366 22210   517  8119
    11  1682   526 30629  3398 16696 28378 16725   366    40  1101  7926
    11   475   314  1101   407  8066  1309   345  1011   616  1637   526
   366    40  1101   407  8066  1309   345  1011   616  1637   526   366
    40  1101   407  8066  1309   345  1011   616  1637   526   366    40
  1101   407  8066  1309   345  1011]",0
210,"[  750  1064   661   508   512  6083   284  1729    12 24227 18879  1111
   994   290  5093   286   262  4865    13   887   340   373   523   379
  4464   605    11   339   427  6396 11071   984  3193  8797   339 12433
   465  8082 42689    13   679   550  4808 18108    62   284 10517   883
  2456    13   632   373   355   996  2130  2073  1718  2589   560  3141
   286   465 11880    13   198   198  6423   612   373  9965    11   379
   543  3831 11635  4120   351   257  3297   286   706    12  1477  1015
 15422 43565  1108   290   257  4137  1633   286 36374  3371   262   995
    11   290   960 19509   306   706   960    43  5799  1165    11   256
   516   293    12 29972    11  7245   560    12 18834    11   290   772
   517  3013  1324   680   621  5613    13  9074    13 25680   413   702
  1297   607   644   673  1807   286   607  9172    11   287  1948   780
   673   550 28765   284  2222   257]","[  750  1064   661   508   512  6083   284  1729    12 24227 18879  1111
   994   290  5093   286   262  4865    13   887   340   373   523   379
  4464   605    11   339   427  6396 11071   984  3193  8797   339 12433
   465  8082 42689    13   679   550  4808 18108    62   284 10517   883
  2456    13   632   373   355   996  2130  2073  1718  2589   560  3141
   286   465 11880    13   198   198  6423   612   373  9965    11   379
   543  3831 11635  4120   351   257  3297   286   706    12  1477  1015
 15422 43565  1108   290   257  4137  1633   286 36374  3371   262   995
    11   290   960 19509   306   706   326   960    64   649   290   517
 15962  2196   286   262   976    13   198   198     1    40  1101  7926
   553   339   531    11   366  4360   314  1101  7787   314   460   470
   466   326    13   314  1101  7787   314   460   470   466   326    13
   314  1101  7926   526   198   198]",0
211,"[   81    19    59 22446    23    33    11   220  3467    81    20    59
 22446    23    33   198   220   220   220   220   220   220   220   491
    77    17   220   220   220   220   220   220   220   220   220   220
   220  3467    81    20    59 22446    23    33    11   220  3467    81
    19    59 22446    23    33    11   220  3467    81    20    59 22446
    23    33   198   220   220   220   220   220   220   220   491    77
    16   220   220   220   220   220   220   220   220   220   220   220
  3467    81    17    59 22446    23    33    11   220  3467    81    21
    59 22446    23    33    11   220  3467    81    22    59 22446    23
    33   198   220   220   220   220   220   220   220   491    77    17
   220   220   220   220   220   220   220   220   220   220   220  3467
    81    22    59 22446    23    33    11   220  3467    81    21    59
 22446    23    33    11   220  3467]","[   81    19    59 22446    23    33    11   220  3467    81    20    59
 22446    23    33   198   220   220   220   220   220   220   220   491
    77    17   220   220   220   220   220   220   220   220   220   220
   220  3467    81    20    59 22446    23    33    11   220  3467    81
    19    59 22446    23    33    11   220  3467    81    20    59 22446
    23    33   198   220   220   220   220   220   220   220   491    77
    16   220   220   220   220   220   220   220   220   220   220   220
  3467    81    17    59 22446    23    33    11   220  3467    81    21
    59 22446    23    33    11   220  3467    81    18    59 22446    23
    33   198   220   220   220   220   220   220   220   491    77    17
   220   220   220   220   220   220   220   220   220   220   220  3467
    81    17    59 22446    23    33    11   220  3467    81    21    59
 22446    23    33    11   220  3467]",0
212,"[  547  6872   503  6266   286 41557    11   290   262 41557   547  7205
 37788    11  2048 16459    11   284  1805   262  1499   422  1061    12
   929  3434    13   198   198    17    13  4042  3399   389  1884   284
  4236   351  1992  2486    11   508   531  3217   326   262 10815  1816
  1165  1290  5855  1135 22485   617  7974 12340   475   326   883   508
  6149   290  5364 11543   750   523   503   286 19958  1171  1393    13
   679  1444   606 12650  1747    13   366  1026   338  1593   329   514
   407   284  1254  1165 25417 20473   699   287 23583   546   262  1693
   326   883  7974   550   526   198   198    18    13   383  7688  2346
   318 12445    13   554   257  9815  1621 36995   262 13310   989    11
   383  2669  2947   531   612   547 10245   286  7688 10043 11334  3767
   779   286  6049 24758  7605   772   706  6554   547  9431   326 11826
   550   645   517  1321    13   554]","[  547  6872   503  6266   286 41557    11   290   262 41557   547  7205
 37788    11  2048 16459    11   284  1805   262  1499   422  1061    12
   929  3434    13   198   198    17    13  4042  3399   389  1884   284
  4236   351  1992  2486    11   508   531  3217   326   262 10815  1816
  1165  1290  5855  1135 22485   617  7974 12340   475   326   883   508
  6149   290  5364 11543   750   523   503   286 19958  1171  1393    13
   679  1444   606 12650  1747    13   366  1026   338  1593   329   514
   407   284  1254  1165 25417 20473   699   287 23583   546   262  1693
   326   883  7974   550   284   466   553   339   531    13   198   198
    18    13   383  1893   338  3651   547   407   262   717   640   339
   468   587  1965   546   262  3513   286 25027    13   554   257  4046
   287   262  8049 11652   287  3717    11   339   531   326   262  7688
   550   366    83   419  1522   617]",0
213,"[ 9617  1936  3598    82    11   257 16085    11  1718   262  1787   290
  2279   326   373   731    13 41461   644   673  7699   445   290  1422
   470   423   319   607    13 18626    11   673   373   523  6563   546
  5442    11   673  1297   683   326   611   673  3521   470  1414   683
   530   835   673   561  1414   683  1194    13   679  1718   607   379
   607  1573    11   475   314   836   470   892   673  2497   340   262
   835   339   750    13 27856   561  1239  4236   284  1997   588   326
   526   198   198  1544  9672   407    11   475   465  6621   373  3957
   510  3049   290   262 13215   286   644   673   561  1249  1244   307
 11581    13   198   198     1 23795    11   673  4752   339 37264    13
   383   584  1938  9763   826   572    11 15487   284   651  2950    13
  1002 27856  8020   470   587   523 21799    11   673  1244   423  1807
  5403    11  1165    13   770   582]","[ 9617  1936  3598    82    11   257 16085    11  1718   262  1787   290
  2279   326   373   731    13 41461   644   673  7699   445   290  1422
   470   423   319   607    13 18626    11   673   373   523  6563   546
  5442    11   673  1297   683   326   611   673  3521   470  1414   683
   530   835   673   561  1414   683  1194    13   679  1718   607   379
   607  1573    11   475   314   836   470   892   673  2497   340   262
   835   339   750    13 27856   561  1239  4236   284  1997   588   326
   526   198   198  1544  9672   407    11   475   465  6621   373  3957
   510  3049   290   262  2126   286   607   852   257 45756  1754   373
   407  1223   673   373  6792   351    13   198   198     1    40  1101
   407  1654   314  1833   553   339   531    13   366  1639   531   345
   547  1016   284  1414   683   736    11   475   345  1422   470   910
   703    13   921   531   345   547]",0
214,"[ 6306 25364   287 36513   329   402    66  2174   532    22   290  2029
  1343    22   357 11337   767  6329 26875 10327   513   737  4874   262
 24971    11  4084 34069   286   337   260    33   355  2098  4271   287
   262  9285   329   584 11492    11   290   262  4047  7885  3006   357
  1640  2440 29694   402    66     8   389  4615    11   262 11257   286
   337   260    33 24106   318  4939 11502 16327   940 18823 47183    11
  1194   937 18970  1146  3649 10368   357  5661   640   351  3649   402
    66     8   318  2098    11 17728   281 36513  2092   284   326   286
   337   260    33 11502 16327   940 26525 11291   838  6329 26875 10327
   352  2599   262  4633  1630   357  3919 19762     8   286 11291   838
    13   770  1630   318 19018  3417   355  4478 19990 12480  4604   856
 46171  1300 12741 34607  9524   326   257 29694   940     4 36513   318
   407  2383    13  6660    11   337]","[ 6306 25364   287 36513   329   402    66  2174   532    22   290  2029
  1343    22   357 11337   767  6329 26875 10327   513   737  4874   262
 24971    11  4084 34069   286   337   260    33   355  2098  4271   287
   262  9285   329   584 11492    11   290   262  4047  7885  3006   357
  1640  2440 29694   402    66     8   389  4615    11   262 11257   286
   337   260    33 24106   318  4939 11502 16327   940 18823 47183    11
  1194   937 18970  1146  3649 10368   357  5661   640   351  3649   402
    66     8   318  2098    11 17728   281 36513  2092   284   326   286
   337   260    33 11502 16327   940 18823   770   318   287  6273   284
   262  2180   989   286   257   937 18970  1146 24030 36513   329   337
   260    33   351  3649   402    66   357 11337   767  6329 26875 10327
   513   737   198   198    29   362 22725   383  7035   815  2112   262
  1744  3840   329   262  6515  5400]",0
215,"[  284   262  5885   326   262 46768   373  3376    13   770  2523   703
  3288   340   318   284   787   617 14078    13  1081   287   674 10908
  1204    11   523   287  3783    11   356  1382   290    11   618  3306
    11 11626   866   262 14078    13   198   464 14078   318  2391   257
   802  3507    13  1002   262   802  3507   318  1043   284   670    11
   290  8308  5071  6419  4197   262 14078    11   356 13469  1958   340
   416   262  1438   286  4583    13  1002   262  4583  4329  4143  6292
    11   290  2331   284   307   262  2081  4610   286   257  1808    11
   340  4329   257 26208  6292  1099    13  4689  5372 21581   281  2126
   329   262  6954   286   262 27047  1080    13 10528   287   262  2126
  2331  6886   284  1738    13   632  6622   663   898    11   996   867
   584 10946   423   587  6190    13 29750   645   517 19756  7468   318
  1043    11   262  4583   286  4689]","[  284   262  5885   326   262 46768   373  3376    13   770  2523   703
  3288   340   318   284   787   617 14078    13  1081   287   674 10908
  1204    11   523   287  3783    11   356  1382   290    11   618  3306
    11 11626   866   262 14078    13   198   464 14078   318  2391   257
   802  3507    13  1002   262   802  3507   318  1043   284   670    11
   290  8308  5071  6419  4197   262 14078    11   356 13469  1958   340
   416   262  1438   286  4583    13  1002   262  4583  4329  4143  6292
    11   290  2331   284   307   262  2081  4610   286   257  1808    11
   340  4329   257 26208  6292  4583    13   198   198    32    25   198
   198   464 14078   318   257   802  3507    13   198   198    32    25
   198   198   464 14078   318   257   802  3507    13   198   198    32
    25   198   198   464 14078   318   257   802  3507    13   198   198
    32    25   198   198   464 14078]",0
216,"[ 3672    29  6024    62  2701  3556    29  3769   257 13934    12  1073
  2798   856  3350   198   220   220   220   284   428  2099   422   262
  2099   286  1279 33491   540    29    87  3556 22330   788   262   869
   481   307   198   220   220   220 30816   355   257 13934    12  1073
  2798   856  3350    13   220   770  6631   318   925   523   326   198
   220   220   220 13934    12  1073  2798   856 26217   460   307 24399
  1262 10345 15582    11   772   198   220   220   220   996   484  3092
   597  2163    13   220 22660    11   611   612   318   645   198   220
   220   220  1279  7249  3672    29  6024    62  2701  3556    29  5726
   475   262  3350   561   307   284   393   422   257  4731   198   220
   220   220  2099    11   262   869   481   307 30816   355   281   314
    14    46 11315  3350    13   220   770   198   220   220   220  6631
  3578   314    14    46 11315 26217]","[ 3672    29  6024    62  2701  3556    29  3769   257 13934    12  1073
  2798   856  3350   198   220   220   220   284   428  2099   422   262
  2099   286  1279 33491   540    29    87  3556 22330   788   262   869
   481   307   198   220   220   220 30816   355   257 13934    12  1073
  2798   856  3350    13   220   770  6631   318   925   523   326   198
   220   220   220 13934    12  1073  2798   856 26217   460   307 24399
  1262 10345 15582    11   772   198   220   220   220   996   484  3092
   597  2163    13   220 22660    11   611   612   318   645   198   220
   220   220  1279  7249  3672    29  6024    62  2701  3556    29  2163
    11   788   262  3350   481   307  1760  1262   198   220   220   220
   262  1279 33491   540    29    87  3556    29  2099    13   220  1002
   262  3350   318   407 13934    12  1073  2798   856    11   788   198
   220   220   220   262  3350   481]",0
217,"[  326  2506   318   284   307 14462    11   645  2300   644    11 17321
   531    11  4375   326   645   530   468  1683   595 48268   607   319
  7611    13   198   198 38951  2444   508  3164   607  3588   447   247
    83   287 17087    11   326   447   247    82   257  5749  1917   329
  3504    12  1886  6490   351  4172   290   584  2428   287   511  3160
    13 14882    11  2427    11   389 11040   546   607  1998    13   198
   198   447   250  1212  5270   318  5543  4998   287   511  2694   284
   307 12598   286  2048  2687    13  6674   484   447   247   303   655
  7334   510  1088   340    11   447   251   673   531    13   564   250
  8061   508   389  1180    11   484   655  1064  3499   393   340   447
   247    82   645  1263  1730   284   606    13   447   251   198   198
    36  2475  6010   262  3252   286  2406   503   393   852  1280   351
   763    12 22896   290 18981   318]","[  326  2506   318   284   307 14462    11   645  2300   644    11 17321
   531    11  4375   326   645   530   468  1683   595 48268   607   319
  7611    13   198   198 38951  2444   508  3164   607  3588   447   247
    83   287 17087    11   326   447   247    82   257  5749  1917   329
  3504    12  1886  6490   351  4172   290   584  2428   287   511  3160
    13 14882    11  2427    11   389 11040   546   607  1998    13   198
   198   447   250  1212  5270   318  5543  4998   287   511  2694   284
   307 12598   286  2048  2687    13  6674   484   447   247   303   655
  7334   510  1088   340    11   447   251 17321   531    13   564   250
    40   892   326   447   247    82   257   922  1517    13   447   251
   198   198  3791  1122   531   673   447   247    82   407  1654   644
   673   447   247   297   466  1306    13  1375   447   247    82   407
  1654   644   673   447   247   297]",0
218,"[ 3987   470   345   787  1257   286   616  7195   526   366  5812    11
  1282   319  2474   366    40  1101  1016   351 10322 12590   526   366
  1639   760   534   835   736  1701   366  2061  1183   345   466  1701
   366    49   485   572   319   262  8223  1701   366  1135   821 10589
   994   351   617  2460   526   366  2504   338 31193   526   366    40
  1101  7926   546   477   428   526   366    40  1422   470   760   673
  1549   307   994   526   366    40  1807   345  1549  9009   284  2130
  2073   526   366  2504   338   477   826   526   366 13300  1306   640
    11   345   760  1701   366    40  1183  1309   345   760   546   262
  1306   284    12  4598   526   366  6930   526   366   314  1101  7926
   526   366    40  1183   766   345  1568    11  6340   526   366 41102
   588 41749   741   338  1804  3734   526   366 13300   314   815 30121
   616  4190   526   366 13300   526]","[ 3987   470   345   787  1257   286   616  7195   526   366  5812    11
  1282   319  2474   366    40  1101  1016   351 10322 12590   526   366
  1639   760   534   835   736  1701   366  2061  1183   345   466  1701
   366    49   485   572   319   262  8223  1701   366  1135   821 10589
   994   351   617  2460   526   366  2504   338 31193   526   366    40
  1101  7926   546   477   428   526   366    40  1422   470   760   673
  1549   307   994   526   366    40  1807   345  1549  9009   284  2130
  2073   526   366  2504   338   477   826   526   366 13300  1306   640
    11   345   760  1701   366    40  1101  7926   526   366    40  1101
  7926   526   366    40  1101  7926   526   366    40  1101  7926   526
   366    40  1101  7926   526   366    40  1101  7926   526   366    40
  1101  7926   526   366    40  1101  7926   526   366    40  1101  7926
   526   366    40  1101  7926   526]",0
219,"[17901   683   736   290  1965    11   366  8496   284    11  3214   263
  1701     1   366  3152   734   336 14146  1017  1686    11   314  6149
   606   284   262  1644  4429  2474   366  2504   373   340  2474   366
  2990   547 26732   379   616  3625  2474   366 11633  8016   263    84
   290   449  1872  1107  4123   379   534  3625  1701   366  2990     6
   302  4923 12954  2474   366  2990   821 12954    11   477   826  2474
   366  1537   314  1101   407  1444  1406   579    64   347  8548  7344
   329  2147  2474   366  1639   460  5967  2474   366  2990   356   457
   379   616  3625  2474   366  1870 32946   329 26027 26033   366    40
  1549   423 32350   606    11  1165  2474   366  1537   314   373 21799
   326   484   550 28765   284 49192   616  7674  2474   366  1867  3022
  1306  1701   366  1867  2073  1701   366  2474   366  1639   760   314
  3283   257  4859  2474   366  1026]","[17901   683   736   290  1965    11   366  8496   284    11  3214   263
  1701     1   366  3152   734   336 14146  1017  1686    11   314  6149
   606   284   262  1644  4429  2474   366  2504   373   340  2474   366
  2990   547 26732   379   616  3625  2474   366 11633  8016   263    84
   290   449  1872  1107  4123   379   534  3625  1701   366  2990     6
   302  4923 12954  2474   366  2990   821 12954    11   477   826  2474
   366  1537   314  1101   407  1444  1406   579    64   347  8548  7344
   329  2147  2474   366  1639   460  5967  2474   366  2990   356   457
   379   616  3625  2474   366  2990   547 26732   379   616  3625  2474
   366  2990   547 26732   379   616  3625  2474   366  2990   547 26732
   379   616  3625  2474   366  2990   547 26732   379   616  3625  2474
   366  2990   547 26732   379   616  3625  2474   366  2990   547 26732
   379   616  3625  2474   366  2990]",0
220,"[ 8726     1 13291  2625  4023  1378  7718  4134   738  6270  9860    13
  4906 15636    13   785 11757    64    14    21    64 29326  1453  5824
    69  5999 31751  2154    67   486    65    22    66 39121    69 12993
    67 43587    65    12 14415     1  3918  2625 13812    25 26098    26
 22039  9600  5988  2625  1273    12    75   280   271    12  7718    12
  6098  1077    12  1078  4195    12    16     1  4865  2625    15     1
  1398  2625   562   316 11171    12  9060   379    12    87   312    12
    21    64 29326  1453  5824    69  5999 31751  2154    67   486    65
    22    66 39121    69 12993    67 43587    65  2939    12 12853 33705
    12 39772     1 12351  2625  4023  1378  7718  4134   738  6270  9860
    13  4906 15636    13   785 11757    64    14    21    64 29326  1453
  5824    69  5999 31751  2154    67   486    65    22    66 39121    69
 12993    67 43587    65    12  7410]","[ 8726     1 13291  2625  4023  1378  7718  4134   738  6270  9860    13
  4906 15636    13   785 11757    64    14    21    64 29326  1453  5824
    69  5999 31751  2154    67   486    65    22    66 39121    69 12993
    67 43587    65    12 14415     1  3918  2625 13812    25 26098    26
 22039  9600  5988  2625  1273    12    75   280   271    12  7718    12
  6098  1077    12  1078  4195    12    16     1  4865  2625    15     1
  1398  2625   562   316 11171    12  9060   379    12    87   312    12
    21    64 29326  1453  5824    69  5999 31751  2154    67   486    65
    22    66 39121    69 12993    67 43587    65     1 12351  2625  4023
  1378  7718  4134   738  6270  9860    13  4906 15636    13   785 11757
    64    14    21    64 29326  1453  5824    69  5999 31751  2154    67
   486    65    22    66 39121    69 12993    67 43587    65    12  7410
 37686     1  3670  2625  1273    12]",0
221,"[  407   307 27661    13   201   198   220  2488  1186  2100 30826 27064
    62 12425    62 19238    62 19535  2606  7397  1546   220  1318   389
   407  1576  4133  1695   284   201   198   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220  1844   262  9352    13   201   198   201
   198  1174    14   201   198 26087 27064    62 35744  2937   201   198
    36 11674 17614   201   198    47   979    34    69    23 38804  1890
 41006 15457   357   201   198   220  3268   471 12394    45   220 17917
   201   198   220  5619   201   198   201   198 35343   201   198   220
  4149    82   281   807    12  2545 17976  8398  7881    13   201   198
   201   198   220  4149    82   290  5860   262   807    12  2545 17976
  8398  7881  7368   416 17917    13]","[  407   307 27661    13   201   198   220  2488  1186  2100 30826 27064
    62 12425    62 19238    62 19535  2606  7397  1546   220  1318   389
   407  1576  4133  1695   284   201   198   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220  1844   262  9352    13   201   198   201
   198  1174    14   201   198 26087 27064    62 35744  2937   201   198
    36 11674 17614   201   198    47   979    34    69    23 38804  1890
 41006 15457   357   201   198   220  3268   220   220   220   220   220
   412 11674    62  5662    40    62  7206 27389    62 34219    62  4805
  2394  4503  3535   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220   220   220   220   220   220   220
   220   220   220   220   220   220]",0
